202009	"Warum ist Seravy so aggressiv geworden?"
202010	Besiegt Seravy und trefft ihn dann am Feenteich.
202011	"Danke, Seravy."
202012	Sprecht mit Seravy.
202013	Seravy
202014	Einhornträne
202015	Bringt die Einhornträne zu Volos.
202016	"Wir müssen alle zusammenarbeiten."
203001	Düsterer Hunger
203002	"Ich werde sie vernichten."
203003	Sprecht mit Klaon in Arons Lager.
203004	Zerstört die Wirbelscherben.
203005	Tötet Garkior.
203006	"Für die Föderation!"
203007	Bringt die versiegelte Schriftrolle zu Arkanist Klaon in Arons Lager.
203008	Bringt die versiegelte Schriftrolle zu Arkanist Klaon in Arons Lager.
212001	[Event] Bonusprüfung der Arkaningenieurin
212002	Erledigt je 1-mal RK-9 des Albtraums im RK-9 Hangar (schwierig) und Lachelitas des Albtraums in der Lachelitas-Ruine (schwierig).
212003	"Danke."
212004	Sprecht mit Omeros in Höhenwacht.
213001	[Event] Siegt in der Korsarenfestung
213002	Gewinnt drei Schlachten in der Korsarenfestung.
213004	"Danke."
213005	Sprecht mit Omeros in Höhenwacht.
214001	[Event] Siegt im Canyon der Ehre
214002	Gewinnt drei Schlachten im Canyon der Ehre.
214004	"Danke."
214005	Sprecht mit Omeros in Höhenwacht.
221001	Der Narr im Wald
221002	Und richtet ihm aus, dass ich dieses Mal keine Ausreden hören will.
221003	Ich hoffe sehr, dass Ihr helfen könnt.
221004	Lennert
221005	Brückenreparaturwerkzeuge
221006	Bringt die Brückenreparaturwerkzeuge zu Weldon im Holzfällerlager.
221007	"Ich bin hier, um zu helfen!"
222001	Lebe ein anderes Leben
222002	Bringt das Holz zu Weldon.
222003	Das ist eine Menge Holz. Danke.
222004	"Für die Föderation!"
222005	Sammelt das gefällte Holz von den Stapeln in der Nähe des Holzfällerlagers.
222006	Bringt das gefällte Holz zu Weldon im Holzfällerlager.
223001	Ran an den Speck
223002	Jagt Warzenschweine in der Nähe des Holzfällerlagers.
223003	Das wird eine Menge Leute satt machen.
223004	Warzenschweinfleisch
223005	Beschafft Fleisch von den Warzenschweinen in der Umgebung.
223006	Bringt das Fleisch zu Audburn beim Holzfällerlager.
223007	"Sonst noch etwas?"
224001	Gepökeltes Fleisch
224002	Benutzt das Salz, um das Fleisch zu pökeln.
224003	Jetzt haben wir genug zu essen, und auch noch genug für später.
224004	"Wird gemacht."
224005	Geht zu Zenturio Verus im Holzfällerlager.
224006	"Für die Föderation!"
224007	Benutzt das Fass und Salz, um das Fleisch zu pökeln.
224008	Bringt das Salzfleisch zu Einna.
225001	Probleme im Holzfällerlager
225002	Reindal hat bestimmt ein paar nützliche Ideen.
225003	Ich bin froh, dass Ihr hier seid. Wir können Hilfe gut gebrauchen.
225004	"Ich kann helfen."
225005	Geht zu Reindal bei Maons Hütte.
226001	Maons Besitz
226002	Macht lieber keine Versprechungen, die Ihr nicht halten könnt ...
226003	"Ich verspreche es."
226004	"Ich werde mein Bestes tun."
226005	Redet zuerst mit Phonon, dann mit Maon.
227001	Schinken auf der Flucht
227002	"Auf jeden Fall."
227003	Redet mit Maon, um zu erfahren, wie Ihr helfen könnt.
227004	Zieht den Pfeil heraus.
227005	Grunz, grunz, schnüffel!
227006	Benutzt Pheromonpfeile, um die Ferkel zu zähmen und sie zu Maon zu führen.
227007	"Ich helfe doch gerne."
227008	Sprecht beim Westlichen Holzfällerlager mit Maon.
228001	Phonons feiner Flug
228002	Fangen spielen ... mit Feen.
228003	Feenstaub! Danke!
228004	Feenstaub
228005	Jagt die Feen in der Nähe von Maons Hütte, um Phonons Feenstaub zu besorgen.
228006	Bringt den Feenstaub zu Phonon.
228007	Macht Spaß, dieses Spiel, Kindchen.
229001	Zahn um Zahn
229002	Jagt Schleichende Säbelzähne in der Nähe von Maons Hütte.
229003	Ich fühle mich schon sicherer.
229004	Reißzähne eines Säbelzahns
229005	Macht Jagd auf die Schleichenden Säbelzähne und sammelt ihre Zähne.
229006	Erstattet Reindal Bericht.
229007	"Danke."
230001	Der südliche Wald
230002	Sucht Balter bei der Verlassenen Hütte auf.
230003	Danke, dass Ihr gekommen seid, um mir zu helfen.
230004	"Was kann ich tun?"
230005	Sucht Balter bei der Verlassenen Hütte auf.
231001	Zeigt her eure Mähnen
231002	Jagt Zentauren und Zentaurenrebellen in der Nähe.
231003	Jetzt kann ich ein paar Bäume fällen.
231004	Zentaurenmähne
231005	Jagt Zentauren und Zentaurenrebellen, um ihrer Mähnen habhaft zu werden.
231006	Bringt die Mähnen zu Balter.
231007	"Ich habe gerne geholfen."
232001	Flügel pflücken
232002	Tötet die Feen, die beim Holzfällen stören.
232003	Jetzt kann ich mich wieder der Arbeit widmen.
232004	Feenanalyse
232005	Sammelt Flügel von den Feen.
232006	Erstattet Keta Bericht.
232007	"Ich helfe gerne."
233001	Eine Prise Rache
233002	Likhan ist ein Mörder!
233003	Ich danke Euch dafür, dass Ihr meinen Vater gerächt habt.
233004	"Kommt näher ... und ich töte Euch!"
233005	"Was hab ich getan? Neiiiin!"
233006	Beseitigt den Zentaur Likhan im südwestlichen Teil des Holzfällerlagers.
233007	"Für die Föderation!"
233008	Erstattet Serra bei der Verlassenen Hütte Bericht.
234001	Die vermaledeite Brücke
234002	Bringt die Werkzeuge zu Siravon an der Brücke in der Nähe des Feentals.
234003	Danke der Werkzeuge, die Ihr gebracht habt kann ich etwas Arbeit verrichten.
234004	Balter
234005	Brückenwerkzeuge
234006	Bringt die Werkzeuge zu Siravon an der Brücke in der Nähe des Feentals.
234007	"Für die Föderation!"
235001	Viel Lärm um Pilze
235002	"Ich helfe gerne!"
235003	Sammelt Wolkenpilze im Feental.
235004	Bringt die Pilze zu Hemming im Feentallager.
236001	Unbekannte Bauteile
236002	Holt meine Brückenteile von diesen Powries zurück!
236003	Danke!
236004	Brückenteile
236005	Beschafft die Brückenteile von den Powries.
236006	Bringt die Brückenteile zu Niklas im Feentallager.
236007	"Für die Föderation!"
237001	Präventivschlag
237002	Es muss etwas wegen der wütenden Feen unternommen werden!
237003	So ist es besser, aber es ist dennoch traurig.
237004	Feenschwert
237005	Beseitigt die Feen in der Nähe des Feentallagers und sammelt ihre Schwerter ein.
237006	Bringt die Schwerter zu Lillix.
237007	"Ich halte ihr Andenken in Ehren."
238001	Großkatzenjagd
238002	Geht und beseitigt ein paar Bullige Säbelzähne.
238003	Ihr habt ausgezeichnete Arbeit geleistet.
238004	Jagt Bullige Säbelzähne in der Umgebung des Feentallagers.
238005	"Ich tue nur meine Schuldigkeit."
238006	Meldet Euch bei Teroz im Feentallager.
239001	Der Sturm ist vorübergezogen
239002	Sie werden diese Nachricht freudig empfangen.
239003	Danke, dass Ihr hergekommen seid, um uns Bescheid zu geben.
239004	"Dankt der Föderation für mich!"
239005	"Wir tun, was wir können."
239006	Sucht die Feen am Feenteich auf.
240001	Gnade auf die brutale Art
240002	Habt Gnade.
240003	Es tut weh, zu sehen, wie ihre Geister verdorben werden.
240004	Horn eines Einhorns
240005	Beendet das Leiden der Finsteren und Wilden Einhörner und sammelt ihre Hörner.
240006	Bringt die Hörner der Einhörner zu Aeir.
240007	"Ich habe getan, was getan werden musste."
241001	Eine Besorgung für Aron
241002	Sprecht mit Nemir in Arons Lager.
241003	Danke für Eure Hilfe.
241004	"Ich kann helfen!"
241005	Geht zu Nemir in Arons Lager im Westen.
242001	Der letzte Streit
242002	Bitte bringt meine Schwester zurück!
242003	Oh nein ... Jerelyn!
242004	"Ruht in Frieden."
242005	Findet Jerelyn auf der südwestlichen Seite des Waldes.
242006	Jerelyns Halskette
242007	Jagt Sporenwandler und Geisteskranke Terrone, bis Ihr Jerelyns Halskette findet.
242008	Bringt die Halskette zu Jessalin.
242009	"Mein Beileid."
243001	Gefährliche Jagd
243002	Jagt Sporenwandler und Terronen, um an die Siegel zu kommen, die sie bei sich tragen.
243003	Gut gemacht! Und so schnell!
243004	Verschmutzte Siegel
243005	Sammelt Siegel von den Sporenwandlern und Terronen.
243006	Bringt die Siegel zu Kadhim in Arons Lager.
243007	"Für die Föderation!"
244001	Abgesandte der Feen
244002	Ihr könntet Himir das Leben retten!
244003	Gute Arbeit!
244004	Begleiten
244005	Danke!
244006	Teleportiert zum Waldlandpfad und eskortiert Himir sicher über die Brücke.
244007	"Ich habe meine Pflicht getan."
244008	Sprecht mit Nenuel.
244009	"Danke."
244010	Erstattet Lymei Bericht.
250001	Der Baum hinter mir ist der Weltenbaum.
250002	Der Weltenbaum bildet gemeinsam mit Sharas Turm das Fundament dieser Welt.
250021	Was mich anbelangt ...
250022	Ich wünschte, dass Solyn auf dieser Welt noch mehr lachen kann.
250023	Mir reicht es aus, sie aus der Ferne zu sehen.
270001	(Gilde) Missionsziel: Säbelzähne
270002	Tötungsbeweis: Säbelzähne
270003	"Ich erstatte Bericht."
270004	Macht Jagd auf die Schleichenden Säbelzähne im Feenwald.
270005	Meldet Euch bei Zandra in Holzhausen.
271001	(Gilde) Missionsziel: Zentauren
271002	Tötungsbeweis: Zentauren
271003	"Für die Föderation!"
271004	Besiegt Zentauren im Feenwald.
271005	Meldet Euch bei Zandra in Holzhausen, wenn die Mission abgeschlossen ist.
272001	Rise of the Dead
272003	OK
272004	Gather the needed materials and craft yourself a Ancient Scroll!
272005	Return to XXX in YYY
273001	Secrets of Zuras
273003	OK
273004	Gather the needed materials and get a random reward chest!
273005	Return to XXX in YYY
301001	Aufstand der Devaner
301002	"Einverstanden."
301003	"Verstanden."
301004	Sprecht wieder mit Neacal.
301005	Ihr nickt.
301006	Präfekt Neacal sagt, er möchte Euch etwas über die Waffen sagen. Sprecht erneut mit ihm.
301007	"Verstanden."
301008	Sprecht erneut mit Präfekt Neacal.
301009	Felsschnäbel
301010	Beseitigt die Felsschnäbel.
301011	"Danke."
301012	Sucht Chama in der Nähe des Bollwerklagers in den Wäldern der Vergessenheit auf.
302001	Den Schleier lüften
302002	"Einverstanden."
302003	"Verstanden."
302004	Sprecht wieder mit Kamia.
302005	Lauft zunächst einmal davon.
302006	Beseitigt die Devanerbanditen und rettet Kantusa.
302007	Ihr hört zu.
302008	Sprecht wieder mit Kantusa, die sich in Sicherheit gebracht hat.
302009	"Verstanden."
302010	Sprecht wieder mit Kantusa.
302011	"Verstanden."
302012	Sprecht mit Kamia.
302013	Wisst Ihr, was das für ein Ort ist!?
302014	Glaubt nicht, dass es so enden wird ... argh!
302015	Tötet {@linkcreature:3#7#Dakanius}.
302016	Abzeichen der Nachkommen
302017	Zeigt Kamia den Gegenstand, den Dakanius verloren hat.
302018	"Danke."
303001	Das isolierte Dorf
303002	Es gibt anscheinend viel zu tun.
303003	"Einverstanden."
303004	Erkundigt Euch bei Dougal.
303005	Erkundigt Euch bei Getty.
303006	Erkundigt Euch bei Uriela.
303007	Sprecht mit Kommandant Samael.
303008	"Verstanden."
303009	"Verstanden."
303010	Sprecht mit {@linkcreature:63#1160#Dougal}.
303011	"Verstanden."
303012	Sprecht mit Adela an der Pegasusplattform.
303013	"Verstanden."
303014	Richtet Ferus Grüße von Dougal aus.
303015	"Verstanden."
303016	Begebt Euch durch das Teleportal in die Wälder der Vergessenheit.
303017	"Verstanden."
303018	Sprecht mit Neacal im Bollwerklager in den Wäldern der Vergessenheit.
303019	"Verstanden."
303020	Sammelt Blaublütennesseln.&#xA[Drückt die Taste <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, um Euer Inventar zu öffnen, und aktiviert dann die abgenutzte Sichel per Rechtsklick, um schneller sammeln zu können.]
303021	Bringt die Blaublütennesseln zu Neacal.
303022	"Verstanden."
303023	Sprecht mit Inventarverwalter Getty.
303024	Verwendet die Teleportschriftrolle von Getty.<br><br>[Drückt <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, um Euer Inventar zu öffnen, und verwendet "Gettys Teleportschriftrolle" per Rechtsklick.]
303025	Ihr habt die Teleportschriftrolle verwendet!
303026	"Verstanden."
303027	Beschafft Informationen vom Magistrat.
303028	"Verstanden."
303029	Sprecht mit Latton.
303030	Beseitigt schleichende Säbelzahne.
303031	"Verstanden."
303032	Nehmt Blaublütennesseln mit. Sie werden dem Bollwerklager helfen. Sammelt Blaublütennesseln.&#xA[Drückt <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, um Euer Inventar zu öffnen, und aktiviert dann die abgenutzte Sichel per Rechtsklick, um schneller sammeln zu können.]
303033	Bringt die gesammelten Blaublütennesseln und das Heilmittel zu Neacal.
303034	Ihr klopft ihm auf den Rücken.
303035	Verabreicht dem verwundeten Soldaten die Medizin.
303036	Ihr klopft ihm auf den Rücken.
303037	Verabreicht auch anderen verwundeten Soldaten die Medizin.
303038	"Danke."
303039	Sprecht vor dem Hauptquartier der Valkyon-Föderation in Velika mit der Helferin Uriela.
303040	Bollwerklager in den Wäldern der Vergessenheit
303041	Ihr habt das Bollwerklager in den Wäldern der Vergessenheit erreicht.
303042	Verwendet die Teleportschriftrolle, um zum Bollwerklager in den Wäldern der Vergessenheit zu gelangen.&#xA[Drückt <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, um Euer Inventar zu öffnen, und verwendet die "Teleportschriftrolle: Wälder der Vergessenheit - Bollwerklager" per Rechtsklick.]
303043	"Verstanden."
303044	Sprecht im Bollwerklager in den Wäldern der Vergessenheit mit dem Präfekt Neacal.
303045	Beseitigt schleichende Säbelzähne.
303046	"Verstanden."
303047	Sammelt Blaublütennesseln.&#xA[Drückt die Taste <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, um Euer Inventar zu öffnen, und aktiviert dann die abgenutzte Sichel per Rechtsklick, um schneller sammeln zu können.]
303048	Bringt die Blaublütennesseln zu Neacal.
303049	Blaublütennessel
303050	Verabreicht dem verwundeten Soldaten die Blaublütennessel.
303051	Ihr klopft ihm auf den Rücken.
303052	Blaublütennessel
303053	Verabreicht auch anderen verwundeten Soldaten Blaublütennesseln.
303054	Ihr klopft ihm auf den Rücken.
303055	"Verstanden."
303056	Erstattet Neacal Bericht.
304001	Findet den Hauptmann
304002	"Verstanden."
304003	Sprecht erneut mit Chama.
304004	Devanerbanditen
304005	Beseitigt die {@linkcreature:3#300151#Devanerbanditen}.
304006	"Verstanden."
304007	Redet mit Chama.
304008	Gestohlene Geldsäcke
304009	Beseitigt die Devanerbanditen im Inneren und bringt den Bewohnern von Crescentia die gestohlenen Geldsäcke zurück.
304010	Übergebt die Säcke Chama.
304011	"Verstanden."
304012	Devaner-Sturmtrupp
304013	Sehnt Ihr Euch so sehr nach dem Tod?
304014	Argh! Das ... kann nicht sein ...
304015	Ihr wollt wohl sterben!?
304016	Dakanius!
304017	Vernichtet den {@linkcreature:3#13#Devaner-Sturmtrupp}.
304018	"Verstanden."
304019	Holt die Händlertruhe zurück.
304020	Sucht Chama in der Nähe des Bollwerklagers in den Wäldern der Vergessenheit auf.
304021	Beseitigt die Aufgebrachten Sporenwandler, die am Eingang zu Crescentia ihr Unwesen treiben.
304022	Händlertruhe
304023	Meldet Euch bei Jodoc und erstattet Bericht über die Händlertruhen.
304024	"Danke."
305001	Zum Lager der Devanerbanditen
305002	"Einverstanden."
305003	"Verstanden."
305004	Sprecht mit Justarius am Eingang von Crescentia.
305005	Ihr brecht auf.
305006	Dort ist ein weißes Zelt!
305007	Sprecht mit dem kühnen Rekruten und folgt ihm danach.<br><br>[Beschützt den Rekruten]
305008	"Danke."
305009	Sprecht mit Hendry.
306001	Teuflische Zeremonie
306002	"Einverstanden."
306003	Eingang zum Devanerhauptquartier
306004	Jemand kommt!
306005	Findet den Ort, an dem sich die Geheimagenten versteckt halten.
306006	"Verstanden."
306007	Sprecht mit Kamia, die sich zu erkennen gegeben hat.
306008	Zerstört die Wirbelscherben im Devanerlager.
306009	"Verstanden."
306010	Sprecht mit Kamia, die sich in einem Busch versteckt hält.
306011	Devanerbanditen
306012	Sichert Euch einen Fluchtweg, indem Ihr die Devanerbanditen beseitigt.
306013	"Verstanden."
306014	Sprecht mit Kamia.
322001	Das liebe Geld
322002	Was wollen Devaner mit Föderationsgeld überhaupt anfangen?
322003	Das werde ich nicht vergessen.
322004	Geldsack
322005	Erlangt die gestohlenen Geldsäcke von den Devanern in Blutpfad zurück.
322006	Kehrt zu Chama zurück.
322007	"Natürlich."
322008	Bringt die Säcke zu Foledus zurück.
322009	Geldsack
322010	Bringt die Geldsäcke zu Foledus im Bollwerklager zurück.
322011	"Es ist mir eine Ehre."
323001	Truhen der Hoffnung
323002	Ohne meine Waren gehe ich bankrott!
323003	Danke. Ihr habt mir eine Menge Geld gespart.
323004	"Zeit, einen neuen Laden zu suchen."
323005	Geht zum Banditenversteck am Blutpfad und durchsucht die Truhen nach gestohlenen Wertsachen.
323006	Bringt die Truhen zu Foledus zurück.
324001	Am seidenen Faden
324002	Ich brauche diese Fasern!
324003	Das ging ja schnell!
324004	"Vielen Dank."
324005	Sammelt Verdrafasern.
324006	Bringt die Fäden zu Neacal im Bollwerklager.
325001	Begleitschutz
325002	Ich bin sicher, dass die Stadt und die Hausierer dankbar sein werden.
325003	Vorräte heben die Moral mehr als Ihr glaubt.
325004	Beginnt Eure Begleitung.
325005	Danke! Ohne Euch hätte ich es nie geschafft.
325006	Findet den Hausierer an der östlichen Straße und begleitet ihn nach Crescentia.
325007	"Sofort."
325008	Sprecht mit Justarius am Eingang zu Crescentia.
325009	"Wird mir eine Ehre sein."
325010	Erstattet Corann in Crescentia Bericht.
327001	Ein Hundeleben
327002	Fragt Esedran in der Nähe des Friedhofs nach Ohdi.
327003	Ohdi, mein Schatz!
327004	Sucht nach Ohdi.
327005	Sprecht mit Esedran nahe des Friedhofs von Berzerad.
327006	Corann
327007	Beutel mit Leckerchen
327008	Findet Ohdi auf dem Friedhof von Berzerad.
327009	Nehmt Ohdi mit.
327010	Ohdi
327011	Ohdi ist im Sack.
327012	Bringt Ohdi zu Corann zurück.
327013	"Hier ist Euer Hund, Magistrat."
328001	Die verehrten Toten
328002	Ohdi liebt schöne Knochen.
328003	Das sollte ihn eine Weile beschäftigen.
328004	Heiliger Knochen
328005	Sammelt Heilige Knochen von den Untoten auf dem Friedhof in Berzerad.
328006	Bringt die Knochen zu Corann.
328007	"Ich bin froh, dass ich helfen konnte."
329001	Bedrohung durch die Devaner
329002	Ich hab Gutes über Euch gehört. Manches davon mag sogar wahr sein.
329003	"Ich bin hier, um zu helfen."
329004	Meldet Euch bei Hendry am Vorhutposten.
330001	Auf der Spor
330002	Ich habe noch nie besonders viel von Sporenwandlern gehalten.
330003	Die werden uns sehr helfen.
330004	Aufgebrachter Kern
330005	Sammelt Sporen von Aufgebrachten Sporenwandlern, die den Friedhof von Berzerad unsicher machen.
330006	Bringt die Sporen zu Esedran.
330007	"Danke."
331001	Geistige Wissenschaft
331002	Findet Timuron, der sich auf dem Friedhof von Berzerad versteckt.
331003	Tretet zurück ... Im Namen der Wissenschaft!
331004	"Ich nehme es."
331005	Findet Timuron, der sich auf dem Friedhof von Berzerad versteckt.
331006	Timuron
331007	Untote Masse
331008	Bringt die Untote Masse zu Neria im Vorhutposten.
331009	"Ich helfe gerne."
333001	Licht in der Dunkelheit
333002	Ihr Tod wird die Bemühungen der Devaner beeinträchtigen.
333003	Wohlverdient!
333004	Schwarzes Herz
333005	"Wie könnt Ihr es wagen, unser Ritual zu unterbrechen?"
333006	"Ihr sollt verflucht sein!"
333007	Bringt Auferstehungsräuber und Ebenholzherzzauberer in Deva Silva zur Strecke und bringt ihre Herzen mit.
333008	Meldet Euch bei Hendry am Vorhutposten.
333009	"Mit Vergnügen."
334001	Das Wesentliche aus den Augen verlieren
334002	Denkt daran, DEVANER zu töten und keine Castanic.
334003	Sie enthalten dunkle Macht! Sie werden sehr nützlich sein.
334004	Devaneramulett
334005	Tötet Kulsilva, die Sporenwandler und die Arkanisten in Deva Silva und sammelt ihre Amulette ein.
334006	Bringt die Amulette zu Pholus.
334007	"Hier sind sie."
335001	Kundschafter voraus
335002	Droyan kann jede Hilfe gebrauchen.
335003	Danke für Eure Hilfe.
335004	"Ich werde gerne helfen."
335005	Dringt tief in Deva Silva hinein und findet Droyan.
336001	Eintauchen in die akademische Welt
336002	Vorsicht vor den Basilisken!
336003	Ich brauche Hilfe!
336004	"Ich werde tun, was ich kann."
336005	Geht nach Nordosten und findet Parlan im Tal der Bestien.
337001	Die elegante Waffe eines fortschrittlicheren Imperiums
337002	Seid vorsichtig bei diesen Devanern.
337003	Die werden mir sehr nützlich sein.
337004	Devanerwaffe
337005	Sammelt Waffen von Devanerklingenmeistern, -banditen und -schlägern tief im Herzen von Deva Silva.
337006	Bringt die Waffen zu Droyan.
337007	"Wir haben diese Waffen gemeinsam gefunden."
338001	Ein Laden für alle Fälle
338002	Geht unsere Sachen zurückklauen.
338003	Mal sehen, was sie davon halten, zur Abwechslung mal selbst ausgeraubt zu werden.
338004	"Hier sind die Vorräte."
338005	Holt Euch die Vorräte der Devanerbanditen aus Deva Silva.
338006	Bringt die Vorräte zu Droyan zurück.
339001	Am äußersten Rande
339002	Hier, nehmt diese Feldflasche.
339003	Mögen sie in Frieden ruhen.
339004	Droyan
339005	Droyans Feldflasche
339006	Findet Rasima, die sich momentan in Deva Silva versteckt und bringt ihr etwas Wasser.
339007	"Natürlich werde ich helfen."
339008	"Dies ist für seine Familie."
339009	Findet Keleths Leiche in Deva Silva.
339010	Leiche eines toten Wehrfreiwilligen
339011	Keleths Ring
339012	Bringt den Ring zu Rasima zurück.
339013	"Danke."
340001	Endlich gute Nachrichten
340002	Könnt Ihr das auch alles tragen?
340003	Von Droyan? Danke!
340004	Droyan
340005	Feldration
340006	Bringt die Feldration zu Hendry am Vorhutposten.
340007	"Hier, bitte."
341001	Ein paar Eier zerschlagen
341002	Mehr Eier für uns, weniger für sie.
341003	Vielleicht finden wir eine Verwendung hierfür, von Eierkuchen einmal abgesehen.
341004	"Eure gruseligen Eier."
341005	Sammelt Basiliskeneier im Tal der Bestien.
341006	Bringt die Eier zu Parlan.
341007	Parlan
341008	Elixierprototyp
341009	Findet die Leiche eines Basiliskenopfers im Tal der Bestien.
341010	"Ich hoffe, mir ist Erfolg beschieden."
341011	Sammelt die Überreste auf.
341012	Sammelt die Überreste auf.
341013	Unglückseliges Opfer
341014	Zerbrochene Knochen
341015	Bringt die Knochen zu Parlan.
341016	"Das ist alles, was übrig war."
342001	Flammende Augen
342002	Aber bitte nur die besten Augen.
342003	Furchterregend, aber möglicherweise nützlich.
342004	Makelloser Augapfel
342005	Sammelt makellose Augäpfel von den Basilisken im Tal der Bestien.
342006	Bringt die Augäpfel zu Parlan.
342007	"Achtet gut darauf."
343001	Auf dem Holzweg
343002	Bringt mir Ghilliedhuwurzeln, bevor Parlan mir den Hintern versohlt.
343003	Rushal sollte sich nicht so viele Sorgen machen.
343004	Ghilliedhuwurzel
343005	Sammelt Wurzeln von Ghilliedhus im Tal der Bestien.
343006	Bringt die Wurzeln zu Rushal.
343007	"Das tu ich gerne."
343008	Rushal
343009	Ghilliedhuwurzel
343010	Bringt die Wurzeln zu Parlan.
343011	"Vielen Dank."
344001	Der Kampf um den Blutpfad
344002	Neacal braucht jemanden wie Euch.
344003	Zeigt diesen Devanern, was eine Harke ist.
344004	"Was kann ich tun?"
344005	Folgt der Straße nordöstlich von Holzhausen und meldet Euch bei Neacal am Bollwerklager.
370001	(Gilde) Missionsziel: Devaner
370002	Tötungsbeweis: Devaner
370003	"Ich erstatte Bericht."
370004	Vernichtet die Devaner am Blutpfad und nehmt die gestohlenen Waren an Euch.
370005	Erstattet Jalize in Crescentia Bericht, wenn die Mission abgeschlossen ist.
371001	(Gilde) Missionsziel: Untote
371002	Tötungsbeweis: Schädel der Untoten
371003	"Ich erstatte Bericht."
371004	Beseitigt die Untoten auf dem Friedhof von Berzerad.
371005	Erstattet Jalize in Crescentia Bericht, wenn die Mission abgeschlossen ist.
372001	(Gilde) Missionsziel: Devanerverschwörer
372002	Tötungsbeweis: Devaner
372003	"Ich erstatte Bericht."
372004	Jagt die Devaner in Deva Silva.
372005	Erstattet Jalize in Crescentia Bericht, wenn die Mission abgeschlossen ist.
373001	(Gilde) Missionsziel: Ghilliedhus
