222002	Отнесите древесину Велдону.
222003	Целая груда древесины. Спасибо.
222004	"За Федерацию!"
222005	Соберите древесину около Лесного форпоста.
222006	Отнесите древесину Велдону в Лесной форпост.
223001	Кому грудинку?
223002	Уничтожьте Бородавочников у Лесного форпоста.
223003	Здесь хватит, чтобы накормить целую толпу.
223004	Мясо бородавочника
223005	Срежьте мясо с бородавочников.
223006	Отнесите мясо Аудберну в Лесной форпост.
223007	"Что-нибудь еще?"
224001	Заготовка мяса
224002	Засолите мясо, чтобы оно не испортилось.
224003	Теперь у нас хватит мяса. И даже еще и останется.
224004	"Так точно".
224005	Сходите к центуриону Верусу в Лесной форпост.
224006	"За Федерацию!"
224007	Засолите мясо при помощи соли и бочек.
224008	Отнесите засоленное мясо Эйне.
225001	Дорога к миру
225002	Рейндал наверняка что-нибудь придумает.
225003	Рад, что ты здесь. Нам нужна помощь.
225004	"Я помогу".
225005	Сходите к Рейндалу в хижину Маона.
226001	Дом Маона
226002	Никогда не давай обещаний, которых не сможешь выполнить.
226003	"Я клянусь".
226004	"Сделаю, что смогу".
226005	Поговорите с Фононом, а потом поговорите с Маоном.
227001	Ветчина разбежалась
227002	"Точно".
227003	Поговорите с Маоном и выясните, чем вы можете помочь.
227004	Вести за собой.
227005	Хрю-хрю-хрю!
227006	Используйте дротики с феромоном, чтобы приручить поросят, а потом отведите их к Маону.
227007	"Помогать всегда приятно".
227008	Поговорите с Маоном.
228001	Полет фантазии Фонона
228002	Это пятнашки... с феями.
228003	Пыльца фей! Спасибо!
228004	Пыльца фей
228005	Поохотьтесь на фей рядом с хижиной Маона, чтобы вернуть пыльцу фей Фонона.
228006	Отнесите пыльцу фей Фонону.
228007	"Смешная игра".
229001	Зуб, целый зуб
229002	Поохотьтесь на Крадущихся саблезубов около хижины Маона.
229003	Я же почти успокоился.
229004	Зуб саблезуба
229005	Отправляйтесь на охоту на Крадущихся саблезубов и добудьте их зубы.
229006	Отчитайтесь перед Рейндалом.
229007	"Спасибо".
230001	Южный лес
230002	Встретьтесь с Балтером на заброшенной ферме.
230003	Спасибо за помощь.
230004	"Что я могу сделать?"
230005	Встретьтесь с Балтером на заброшенной ферме.
231001	Переполох с гривами
231002	Поохотьтесь на Кентавров и Кентавров-мятежников.
231003	Теперь я смогу срубить пару деревьев.
231004	Грива кентавра
231005	Поохотьтесь на Кентавров и Кентавров-мятежников, чтобы собрать их гривы.
231006	Отнесите гривы Балтеру.
231007	"Здорово, что удалось помочь".
232001	Оторвать им крылья!
232002	Убейте фей, которые мешают дровосекам.
232003	Теперь я могу вернуться к работе.
232004	Анализ фей
232005	Соберите крылья фей.
232006	Отправляйтесь к Кетте.
232007	"Я всегда помогу".
233001	Мерило мести
233002	Лихан - убийца!
233003	Спасибо! Мой отец отомщен!
233004	Подойди-ка поближе... и я прикончу тебя!
233005	Что я наделал! Не-е-ет!
233006	Убейте кентавра Лихана в юго-западной части Дивного леса.
233007	"За Федерацию!"
233008	Расскажите все Серре на заброшенной ферме.
234001	Разрушенный мост
234002	Отнесите инструменты Сиварону на мостик рядом с долиной Фейвайн.
234003	Спасибо за инструменты, теперь я могу вернуться к работе.
234004	Балтер
234005	Инструменты для починки моста
234006	Отнесите инструменты Сиварону на мостик рядом с долиной Фейвайн.
234007	"За Федерацию!"
235001	Много шума из-за грибов
235002	"Всегда пожалуйста!"
235003	Соберите дымчатые грибы в долине Фейвайн.
235004	Отнесите собранные грибы Хеммингу в Лагерь в долине Фейвайн.
236001	Где же детали?
236002	Верни детали моста, которые украли гномы!
236003	Спасибо!
236004	Детали моста
236005	Отберите детали моста у гномов.
236006	Отнесите детали моста Никласу в Лагерь в долине Фейвайн.
236007	"За Федерацию!"
237001	Упреждающий удар
237002	Нужно что-то придумать с разбушевавшимися феями.
237003	Какая жалость, но лучше уж так.
237004	Меч фей
237005	Уничтожьте фей рядом с Лагерем в долине Фейвайн и соберите их мечи.
237006	Отнесите мечи Лилликс.
237007	"Почтим их память".
238001	Охота на больших кошек
238002	Убейте парочку Массивных саблезубов.
238003	Просто превосходная работа.
238004	Отправляйтесь на охоту на Массивных саблезубов около Лагеря в долине Фейвайн.
238005	"Просто делаю, что должно".
238006	Расскажите о случившемся Терозу в Лагере в долине Фейвайн.
239001	Буря миновала
239002	Отличные новости.
239003	Как же здорово, что до меня дошли эти вести.
239004	"Лучше скажи спасибо Федерации!"
239005	"Сделаем, что сможем".
239006	Повстречайтесь с феями у Пруда фей.
240001	Жестокое милосердие
240002	Прояви милосердие.
240003	Так жаль смотреть, как их души мучаются.
240004	Рог единорога
240005	Положите конец страданиям Сердитых единорогов и Свирепых единорогов, отрубив им рога.
240006	Отнесите рога единорогов Аэиру.
240007	"Сделано, что должно".
241001	Поручение Арона
241002	Поговорите с Немиром в Лагере Арона.
241003	Спасибо за помощь.
241004	"Я помогу!"
241005	Отправляйтесь на запад в Лагерь Арона к Немиру.
242001	Последний аргумент
242002	Пожалуйста, верни мою сестру!
242003	О, нет! Джереми!
242004	"Покойся с миром".
242005	Найдите Джереми в лесу к юго-западу.
242006	Амулет Джерелин
242007	Убейте Спороходов и Терронов-умалишенных, чтобы вернуть амулет Джереми.
242008	Отнесите амулет Джессалине.
242009	"Мои соболезнования".
243001	Опасная охота
243002	Снимите кожу со Спороходов и Безжалостных джалмараков.
243003	Отлично! И как быстро!
243004	Грязная кожа
243005	Снимите кожу с трупов Спороходов и Безжалостных джалмараков.
243006	Отнесите кожу Кадиму в Лагерь Арона.
243007	"За Федерацию!"
244001	Посольство фей
244002	Ты можешь спасти жизнь Химир.
244003	Отличная работа!
244004	Сопровождение
244005	Спасибо!
244006	Телепортируйтесь на Лесной тракт и сопроводите Химир в безопасное место за мостом.
244007	"Это мой долг".
244008	Поговорите с Ненуэл.
244009	"Спасибо".
244010	Отправляйтесь к Лимею.
250001	Дерево позади меня называется мировое дерево.
250002	Вместе с башней Шары мировое дерево образует основу этого мира.
250021	Что касается меня...
250022	Я хочу, чтобы Золин больше смеялась в этом мире.
250023	Мне достаточно увидеть ее издалека.
270001	(Гильдия) Приказы о подавлении: Саблезубы
270002	Доказательства смерти: Саблезубы
270003	"Докладываю!"
270004	Поохотьтесь на Крадущихся саблезубов в Дивном лесу.
270005	Поговорите с Зандрой в Деревне лесорубов.
271001	(Гильдия) Приказы о подавлении: Кентавры
271002	Доказательства смерти: Кентавры
271003	"За Федерацию!"
271004	Уничтожьте Кентавров в Дивном лесу.
271005	Расскажите Зандре в Деревне лесорубов, что задание выполнено.
272001	Восстание Мертвых
272002	100 Осколков Тьмы$BR5 Воды Духов$BR$BRСоберите требуемые материалы и создайте Древний свиток!$BR$BR- Предмет исчезает если принять задание.
272003	OK
272004	Соберите требуемые материалы и создайте Древний свиток!
272005	Отнесите собранные материалы центуриону Окон в Пополионе.
273001	Секреты Зурас
273003	OK
273004	Соберите требуемые материалы и получите случайный сундук с наградой!
273005	Отнесите собранные материалы центуриону Окон в Пополионе.
301001	Деванское восстание
301002	Принять.
301003	"Хорошо".
301004	Поговорите с офицером Неакалом.
301005	Кивнуть.
301006	Неакал говорит, что хочет кое-что рассказать об оружии. Встреться с ним.
301007	"Ясно!"
301008	Поговорите с офицером Неакалом.
301009	Камнеклювы
301010	Истребите камнеклювов.
301011	"Не буду мешать".
301012	Найдите Чаму на поднимающейся тропе к востоку от Укрепленного лагеря.
302001	Откидывая вуаль
302002	Принять.
302003	"Хорошо".
302004	Поговорите с Камией еще раз.
302005	Приказать бежать.
302006	Истребите деванских разбойников, окруживших Кантусу, и спасите ее.
302007	Выслушать.
302008	Укройтесь в безопасном месте, найдите Кантусу и поговорите с ней.
302009	"Хорошо".
302010	Поговорите с Кантусой.
302011	"Хорошо".
302012	Поговорите с Камией.
302013	Где же это место?!
302014	Это не конец! За меня отомстят!
302015	Убейте {@linkcreature:3#7#Даканиуса} в убежище деванцев.
302016	Жетон Потомка
302017	Покажите Камии предмет, обнаруженный на теле Даканиуса.
302018	"Не буду мешать".
303001	Отрезанный город
303002	Нам еще много всего надо сделать.
303003	Принять.
303004	Нужно спросить Дугала.
303005	Спросите Гетти.
303006	Поговорите с Уриэллой.
303007	Поговорите с командующим Самаэлем.
303008	"Ладно".
303009	"Хорошо".
303010	Поговорите с командующим гарнизоном Велики {@linkcreature:63#1160#Дугалом}.
303011	"Хорошо".
303012	Поговорите с распорядителем полетов Аделой.
303013	"Хорошо".
303014	Передайте привет от Дугала Ферусу в Кресцентии.
303015	"Хорошо".
303016	Отправляйтесь в Укрепленный лагерь в Лесах Забвения при помощи телепорта.
303017	"Хорошо".
303018	Поговорите с генералом Неакалом в Укрепленном лагере Лесов Забвения.
303019	"Хорошо!"
303020	Соберите дождецвет.&#xA[Нажмите <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> и правой кнопкой мыши выберите Старый серп, чтобы ускорить сбор.]
303021	Передайте собранную траву Неакалу.
303022	"Хорошо".
303023	Поговорите с мастером по сумкам Гетти.
303024	Воспользуйтесь свитком телепортации, который дал вам Гетти.<br><br>[Нажмите клавишу <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/>, откройте окно сумки, найдите предмет "Телепорт Гетти" и используйте его, щелкнув правой кнопкой мыши.]
303025	Мне удалось воспользоваться телепортом!
303026	"Хорошо".
303027	Поговорите с деревенским старостой.
303028	"Хорошо".
303029	Поговорите с солдатом Латтоном.
303030	Убейте Крадущегося саблезуба.
303031	"Хорошо!"
303032	Дождецвет очень пригодится в Укрепленном лагере. Собери его.&#xA[Нажмите <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> и правой кнопкой мыши выберите Старый серп, чтобы ускорить сбор.]
303033	Передай собранный Дождецвет и лекарства Неакалу.
303034	Постучать по спине.
303035	Дайте лекарство раненому солдату рядом с вами.
303036	Постучать по спине.
303037	Дайте лекарство другим раненым.
303038	"Хорошо, спасибо".
303039	Поговорите с Уриэллой перед Штабом Валькионской Федерации.
303040	Укрепленный лагерь в лесах Забвения
303041	Мне удалось добраться до Укрепленного лагеря в лесах Забвения.
303042	Переместись в <font color='#2478FF'>Укрепленный лагерь в лесах Забвения при помощи свитка телепортации.  [Нажми клавишу , открой сумки и используй "Свиток: Укрепленный лагерь в лесах Забвения" при помощи правой кнопки мыши.]
303043	"Ладно".
303044	Поговорите с генералом Неакалом в Укрепленном лагере Лесов Забвения.
303045	Убейте Крадущегося саблезуба.
303046	"Хорошо!"
303047	Соберите дождецвет.&#xA[Нажмите <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> и правой кнопкой мыши выберите Старый серп, чтобы ускорить сбор.]
303048	Передайте собранную траву Неакалу.
303049	Дождецвет
303050	Накормите раненого дождецветом.
303051	Постучать по спине.
303052	Дождецвет
303053	Накормите другого раненого дождецветом.
303054	Постучать по спине.
303055	"Ладно".
303056	Доложите Неакалу.
304001	Найди капитана
304002	"Ясно!"
304003	Поговорите с Чамой.
304004	Отряд деванских разбойников
304005	Убейте {@linkcreature:3#300151#Деванских разбойников}.
304006	"Ясно!"
304007	Поговорите с Чамой.
304008	Украденная сумка с деньгами
304009	Истребите деванских разбойников и верните украденные товары жителям Кресцентии.
304010	Передайте сумку Чаме.
304011	"Ясно!"
304012	Деванский убийца
304013	Ты так сильно хочешь умереть?
304014	Не может быть...
304015	Тебе жить надоело?!
304016	Даканиус!
304017	Убейте {@linkcreature:3#13#Деванского убийцу}.
304018	"Ясно!"
304019	Верните сундук торговца.
304020	Найдите Чаму, ждущего у тропы, ведущей наверх.
304021	Истребите Взволнованных спороходов на тропе, ведущей в Кресцентию.
304022	Украденные товары
304023	Доложите Джодоку в Кресцентии о том, что мы вернули украденное добро.
304024	"Не буду мешать".
305001	В штаб деванцев
305002	Принять.
305003	"Хорошо".
305004	Поговорите с Джустариусом при входе в город.
305005	Отправиться.
305006	Я вижу перед собой белую палатку!
305007	Поговорите с ревностным новобранцем и сопроводите его.<br><br>[Не дайте ему погибнуть.]
305008	Получи награду.
305009	Поговорите с Хендри.
306001	Ужасный ритуал
306002	Принять.
306003	Штаб деванцев
306004	Кто-то приближается!
306005	Найдите, где прячутся разведчицы.
306006	"Хорошо".
306007	Поговорите с Камией.
306008	Активируйте вихри в лагере Деванцев и разрушьте их.
306009	"Хорошо".
306010	Поговорите с Камией, прячущейся в кустах.
306011	Отряд деванских разбойников
306012	Истребите деванских разбойников.
306013	"Хорошо".
306014	Поговорите с Камией.
322001	Фолдеус и его деньги
322002	На какой ляд сдались деванцам деньги Федерации?
322003	Я такого не забуду.
322004	Сумка с деньгами
322005	Заберите украденные сумки с деньгами у деванцев на Кровавой тропе.
322006	Вернитесь к Чаме.
322007	"Хорошо".
322008	Верните сумки Фоледусу.
322009	Сумка с деньгами
322010	Верните сумки с деньгами Фоледусу в Укрепленный лагерь.
322011	"Служить - честь для меня".
323001	Надежда на сундуки
323002	Без этих товаров я просто разорюсь!
323003	Спасибо. Благодаря тебе, ко мне вернулись деньги!
323004	"Самое время открыть новый магазин".
323005	Отправляйтесь в логово разбойников на Кровавой тропе и найдите сундуки с украденными ценными вещами.
323006	Верните сундуки Фоледусу.
324001	На волоске
324002	Мне позарез нужно это волокно!
324003	Было довольно быстро!
324004	"Большое спасибо".
324005	Соберите волокна вердры.
324006	Отнесите нитки Неакалу в Укрепленный лагерь.
325001	Эскорт
325002	Уверен, что город и торговцы будут тебе благодарны.
325003	Припасы поднимают боевой дух так, как тебе и не снилось.
325004	Начать сопровождение.
325005	Спасибо! Без тебя я бы не справился.
325006	Найдите купца на восточной дороге и проводите его в Кресцентию.
325007	"Уже иду".
325008	Поговорите с Джустариусом на входе в Кресцентию.
325009	"Служу Федерации".
325010	Доложите Коранну в Кресцентии.
327001	На каждой улице праздник
327002	Расспроси Эседрана у кладбища об Оди.
327003	Оди, мой малыш!
327004	Искать Оди.
327005	Поговорите с Эседраном около Кладбища Берзерад.
327006	Коранн
327007	Сумка с приманкой
327008	Найдите Оди на Кладбище Берзерад
327009	Возьмите с собой Оди.
327010	Оди
327011	Оди в сумке
327012	Верните Оди Коранну.
327013	"Вот собака, сэр".
328001	Заслуженная смерть
328002	Оди любил хорошую косточку.
328003	Это займет его на какое-то время.
328004	Священная кость
328005	Добудьте священные кости нежити на Кладбище Берзерад.
328006	Отнесите кости Коранну.
328007	"Служба - честь для меня".
329001	Угроза деванцев
329002	Я много хорошего о тебе слышал. Возможно, что часть - даже правда.
329003	"Я здесь, чтобы помочь!"
329004	Доложите Хендри на Заставе Авангарда.
330001	Проблемы со спорами
330002	Никогда особо не думал о спороходах.
330003	Это здорово поможет.
330004	Взволнованная спора
330005	Соберите споры у Взволнованных спороходов, рыскающих у Кладбища Берзерад.
330006	Верните споры Эседрану.
330007	"Спасибо".
331001	Спиритическая наука
331002	Найди Тимурона, прячущегося на Кладбище Берзерад.
331003	Назад! Во имя науки!
331004	"Я возьму это".
331005	Найди Тимурона, прячущегося на Кладбище Берзерад.
331006	Тимурон
331007	Смесь нежити
331008	Отнесите смесь нежити Нерии на Заставу Авангарда.
331009	"Помогать всегда приятно!"
333001	Свет во тьме
333002	Их смерти замедлят деванцев.
333003	Хорошая работа!
333004	Черное сердце
333005	Как смеешь ты прерывать наш ритуал!
333006	Проклинаю!
333007	Уничтожьте Расхитителей святилища и Магов-черное сердце в Дэва-Сильва, после чего вырвите их сердца.
333008	Доложите Хендри на Заставе Авангарда.
333009	"Служу с честью!"
334001	Потеря фокуса
334002	Помни: убивай деванцев, но не кастаников.
334003	Здесь заключена темная энергия! Пригодится.
334004	Амулет деванцев
334005	Убейте Кулсилву, спороходов и чародеев в Дэва-Сильва, после чего соберите их амулеты.
334006	Отнесите амулеты Фолусу.
334007	"Вот они".
335001	Вперед и вперед
335002	Дрояну понадобится вся наша помощь.
335003	Спасибо за помощь.
335004	"С радостью помогу".
335005	Идите вглубь Дэва-Сильва и найдите Дрояна.
336001	Глубже в Академию
336002	Берегись василисков.
336003	Помогите!
336004	"Я справлюсь".
336005	Идите на северо-восток и найдите Парлана в Зверином доле.
337001	Оружие цивилизованной империи
337002	Только не оступись с этими деванцами.
337003	Я найду этому применение.
337004	Деванское оружие
337005	Соберите оружие Деванских мастеров клинка, Деванских разбойников и Деванских задир в глубинах Дэва-Сильва.
337006	Отнесите оружие Дрояну.
337007	"Мы с Дрояном нашли это оружие".
338001	Возвращение припасов
338002	Выкради наши вещи обратно.
338003	Хочу посмотреть, как они рассердятся, когда их самих ограбят.
338004	"Вот припасы".
338005	Вытащите припасы Деванских разбойников из Дэва-Сильва.
338006	Верните припасы Дрояну.
339001	На грани
339002	Вот, держи флягу.
339003	Пусть земля им будет пухом.
339004	Дроян
339005	Повозка Дрояна
339006	Найдите Расиму, которая прячется в Дэва-Сильва, и принесите ей немного воды.
339007	"Конечно же, я помогу".
339008	"Это для его семьи".
339009	Найдите труп Келета в Дэва-Сильва.
339010	Труп часового
339011	Кольцо Келета
339012	Верните кольцо Расиме.
339013	"Спасибо".
340001	Надежда на изменения
340002	Ты точно столько утащишь?
340003	От Дрояна? Спасибо!
340004	Дроян
340005	Увесистый тюк
340006	Отнесите тюк Хендри на Заставу Авангарда
340007	"Вот они".
341001	Разбить пару яиц
341002	Больше яиц у нас - значит меньше у них.
341003	Возможно, нам удастся найти им применение, ну или гигантский омлет сделаем.
341004	"Какие жуткие яйца".
341005	Соберите яйца василисков в Зверином доле.
341006	Отнесите яйца Парлану.
341007	Парлан
341008	Прототип эликсира
341009	Найдите труп загрызенного василиском в Зверином доле.
341010	"Думаю, что получится".
341011	Соберите останки.
341012	Соберите останки.
341013	Неудачливая жертва
341014	Осколки костей
341015	Отнесите кости Парлану.
341016	"Вот все, что осталось".
342001	Пылающие глаза
342002	Только самые лучшие глаза, запомни.
342003	Ужасные, но пригодятся.
342004	Совершенный глаз
342005	Вырвите совершенные глаза у Василисков в Зверином доле.
342006	Отнесите глаза Парлану.
342007	"Осторожнее с ними".
343001	Ложный след
343002	Принеси мне корни древней, пока Парлан не надрал мне задницу.
343003	Рушалу не стоит волноваться.
343004	Корень древня
343005	Соберите корни древней в Зверином доле.
343006	Отнесите корни Рушалу.
343007	"С радостью".
343008	Рушал
343009	Корень древня
343010	Отнесите корни Парлану.
343011	"Большое спасибо".
344001	Битва за Кровавую тропу
344002	Неакалу такие как ты пригодятся.
344003	Покажи-ка этим деванцам пару фокусов.
344004	"Чем могу помочь?"
344005	Идите по дороге на северо-восток из Деревни лесорубов и поговорите с Неакалом в Укрепленном лагере.
370001	(Гильдия) Приказы о подавлении: Деванцы
370002	Доказательства смерти:
370003	"Докладываю!"
370004	Уничтожьте деванцев на Кровавой тропе и верните похищенный груз.
370005	Вернитесь к Джализ в Кресцентии после выполнения задания.
371001	(Гильдия) Приказы о подавлении: Нежить
371002	Доказательства смерти: Смерть нежити
371003	"Докладываю!"
371004	Уничтожьте нежить на Кладбище Берзерад.
371005	Вернитесь к Джализ в Кресцентии после выполнения задания.
372001	(Гильдия) Приказы о подавлении: Деванские заговорщики
372002	Доказательства смерти: Смерть деванцев
372003	"Докладываю!"
372004	Охотьтесь на деванцев в Дэва-Сильва.
372005	Вернитесь к Джализ в Кресцентии после выполнения задания.
373001	(Гильдия) Приказы о подавлении: Древни
373002	Доказательства смерти: Смерть древней
373003	"Докладываю!"
373004	Уничтожьте древней в Зверином доле.
373005	Вернитесь к Джализ в Кресцентии после выполнения задания.
374001	(Гильдия) Приказы о подавлении: Ланок
374002	Доказательства смерти: Смерть Ланока
374003	"За Федерацию!"
374004	Убейте Ланока.
374005	Вернитесь к Джализ в Кресцентии после выполнения задания.
381001	Приказы о подавлении: Ланок (ванарх)
381002	Доказательства смерти: Смерть Ланока
381003	"За Федерацию!"
381004	Убейте Ланока.
381005	Вернитесь к Джализ в Кресцентии после выполнения задания.
401001	Спасти Ядро
401002	"Хорошо".
401003	Передай Эллеону слова Фраи.
401004	"Хорошо".
401005	Поговорите с Ааринией около входа в Фирмаунт.
401006	"Хорошо".
401007	Используйте свиток телепортации на Базу доблестных в северном Фирмаунте и найдите Эллеона.
401008	"Хорошо".
401009	Найдите Джелену в Ущелье Бахаара.
401010	Приказы Акаши
401011	За Акашу!
401012	Грр... Акаша... Моя богиня...
401013	Убейте Джиракара в Ущелье Бахаара в Расплавленном пределе и заберите приказы Акаши.
401014	Вернитесь к Джелене.
401015	"Хорошо".
401016	Покажи приказы Акаши Эллеону.
401017	Приказы Акаши
401018	Отнесите приказы Акаши Эллеону.
401019	"Хорошо".
401020	Фирмаунтская Бездна
401021	Надо сообщить Эллеону, что мы готовы противостоять Акаше!
401022	Переместись в Фирмаунтскую Бездну с помощью {@LinkCreature:204#1124#телепорта}, найдите {@LinkCreature:403#1103#Эллеона} и помогите справиться со слугами Акаши.&#xA[Выполнение доступно, если нажать кнопку "В полной готовности", после обращения к {@LinkCreature:403#1103#Эллеону} в Фирмаунтской Бездне.]
401023	Переместись в Фирмаунтскую Бездну с помощью {@LinkCreature:204#1124#телепорта}, найдите {@LinkCreature:403#1103#Эллеона} и помогите справиться со слугами Акаши.&#xA[Выполнение доступно, если нажать кнопку "В полной готовности", после обращения к {@LinkCreature:403#1103#Эллеону} в Фирмаунтской Бездне.]
401024	Моя битва... подошла к концу...
401025	Защитите {@LinkCreature:403#1108#Ядро} от нападения Акаши.&#xA[К защите ядра можно приступить, если нажать кнопку "С нами все будет в порядке", после обращения к {@LinkCreature:403#1108#ядру} в Фирмаунтской Бездне.]
401026	"Хорошо".
401027	Поговорите с Эллеоном.
401028	"Не буду мешать".
401029	Вернись в Кастанику и узнай у Фраи дальнейшие планы.
403001	Осколки крови и пламени
403002	"Все ясно".
403003	"Все ясно".
403004	"Все ясно".
403005	"Все ясно".
403006	Соберите дуригнит у жителей Кастаники.
403007	"Все ясно".
403008	Отнесите дуригнит Изольде.
403009	Отнесите дуригнит Изольде.
403010	"Все ясно".
403011	Поговорите с Дадой на Заставе у Котла о проблемах с дуригнитом.
403012	"Похоже, серьезная заварушка".
403013	"Похоже, серьезная заварушка".
403014	"Похоже, серьезная заварушка".
403015	"Похоже, серьезная заварушка".
403016	Обследуйте Рудник Делтин в северной части Серных взгорий.
403017	Рудник Тансин
403018	Найдите мертвых шахтеров у Рудника Тансин.
403019	Обследуйте Рудник Тансин к северу от Рудника Делтин.
403020	Возьмите вещи.
403021	Возьмите вещи.
403022	Возьмите вещи.
403023	Возьмите вещи.
403024	Соберите вещи шахтеров у Рудника Тансин.
403025	"Все ясно".
403026	Верните вещи Даде на Заставу у Котла.
403027	Верните вещи Даде на Заставу у Котла.
403028	Мешок дуригнита
403029	Убейте Деванских боевых големов и Павших деванских заградителей, чтобы получить дуригнит.
403030	Верните дуригнит Даде на Заставу у Котла.
403031	"Все ясно".
403032	Бригадир шахтеров Дада
403033	Мешок дуригнита
403034	Отнесите дуригнит Изольде.
403035	"Все ясно".
403036	"Спасибо".
403037	"Спасибо".
403038	"Спасибо".
403039	"Спасибо".
403040	Сообщите жителям Кастаники о том, что проблема шахтеров решена.
