201029	Remettez les potions à Verus à la Cabane du bûcheron.
201030	"Merci, je vais aller voir."
202001	Fées dans le pétrin
202002	Centurion Verus
202003	Grâceflores subtiles
202004	Remettez les grâceflores à Maon dans sa cabane.
202005	"Qui est Lillix ?"
202006	Keta
202007	Essence de grâceflore
202008	Apportez l'essence de grâceflore à Lillix au Camp de la Vallée Faevine.
202009	"Mais qu'est-ce qui rend Seravy si violent ?"
202010	Combattez Seravy puis allez à l'Étang des Fées.
202011	"Merci, Seravy."
202012	Parlez à Seravy.
202013	Seravy
202014	Larme de licorne
202015	Apportez la larme de licorne à Volos.
202016	"Nous devons travailler en équipe."
203001	Sombre faim
203002	"Je vais les détruire."
203003	Parlez à Klaon au Camp d'Aron.
203004	Détruisez les éclats de vortex des devans.
203005	Tuez Garkior
203006	"Pour la Fédération !"
203007	Remettez le parchemin scellé à l'arcaniste Klaon au Camp d'Aron.
203008	Remettez le parchemin scellé à l'arcaniste Klaon au Camp d'Aron.
212001	[Évènement] Épreuve bonus d'Artilleuse
212002	Éliminez le RK-9 cauchemardesque dans le Hangar du RK-9 (difficile) et Lachelitas cauchemardesque dans les Ruines de Lachelitas (difficile) 1 fois chacun.
212003	"Merci."
212004	Parlez à Omeros à Hautegarde.
213001	[Évènement] Triomphez dans le Fort des corsaires.
213002	Remportez trois batailles dans le Fort des corsaires.
213004	"Merci."
213005	Parlez à Omeros à Hautegarde.
214001	[Évènement] Triomphez dans la Gorge de Venteguerre
214002	Remportez trois batailles dans la Gorge de Venteguerre.
214004	"Merci."
214005	Parlez à Omeros à Hautegarde.
221001	Le fou dans la forêt
221002	Et dites-lui : "Pas d'excuse, cette fois."
221003	J'espère que vous pourrez m'aider.
221004	Lennert
221005	Outils de réparation du pont
221006	Allez remettre les outils de réparation du pont à Weldon, à la Palissade du Bûcheron.
221007	"Je suis ici pour aider !"
222001	Vivre une autre vie
222002	Remettez le bois à Weldon.
222003	Ça fait un bon tas de bois. Merci.
222004	"Pour la Fédération !"
222005	Prélevez du bois de coupe sur les piles de grumes posées à proximité de la Palissade du Bûcheron.
222006	Allez remettre le bois de coupe à Weldon, à la Palissade du Bûcheron.
223001	Surplus de côtes
223002	Chassez les phacochères aux alentours de la Palissade du Bûcheron.
223003	Ça va nourrir pas mal de monde.
223004	Viande de phacochère
223005	Prélevez la viande des phacochères du coin.
223006	Allez remettre la viande à Audburn, à la Palissade du Bûcheron.
223007	"Rien d'autre ?"
224001	Viande conservée
224002	Utilisez le sel sur la viande pour la protéger.
224003	Nous avons de quoi faire un festin et approvisionner le cellier pour un moment.
224004	"Compris."
224005	Allez voir le centurion Verus à la Palissade du Bûcheron.
224006	"Pour la Fédération !"
224007	Utilisez le tonneau et le sel pour assainir la viande.
224008	Remettez la viande salée à Einna.
225001	Le chemin de la paix
225002	Reindal devrait avoir des idées utiles.
225003	Je suis content que vous soyez là. Nous avons besoin d'aide.
225004	"Je peux aider."
225005	Allez voir Reindal à la cabane de Maon.
226001	Domaine de Maon
226002	Mais ne faites pas de promesses que vous ne pourrez pas tenir.
226003	"Je le promets."
226004	"Je ferai de mon mieux."
226005	Discutez avec Phonon puis allez parler à Maon.
227001	Jambons sur pattes
227002	"A qui le dites-vous."
227003	Parlez à Maon pour savoir comment vous rendre utile.
227004	Prendre la fléchette.
227005	Grouik, grouik, snif, snif !
227006	Utilisez les fléchettes de phéromones pour apprivoiser les porcidés et rapportez-les à Maon.
227007	"C'est un plaisir de pouvoir aider."
227008	Parlez à Maon dans la Forêt féérique.
228001	La lubie de voler de Phonon
228002	C'est comme jouer à chat... avec des fées.
228003	La poudre féerique ! Merci !
228004	Poudre féérique
228005	Chassez les fées près de la cabane de Maon pour récupérer de la poudre féerique de Phonon.
228006	Apportez la poudre féerique à Phonon.
228007	"Bien joué, gamin !"
229001	Croc sans accroc
229002	Chassez les dents-de-sabre furtifs à proximité de la cabane de Maon.
229003	Je me sens déjà plus en sécurité.
229004	Crocs de dent-de-sabre
229005	Chassez les dents-de-sabre furtifs et récupérez leurs crocs.
229006	Faites votre rapport à Reindal
229007	"Merci."
230001	La Forêt méridionale
230002	Allez voir Balter au domaine abandonné.
230003	Merci de venir m'aider.
230004	"Que puis-je faire ?"
230005	Allez voir Balter au domaine abandonné.
231001	Centaures, ni reproches
231002	Chassez les centaures et insurgés centaures des parages.
231003	Je vais pouvoir retourner chercher du bois.
231004	Crinière de centaure
231005	Chassez les centaures et les insurgés centaures pour récupérer leurs crinières
231006	Apportez les crinières à Balter.
231007	"{@gender:Ravi/Ravie} d'avoir pu vous aider !"
232001	Arrachez leurs ailes
232002	Tuez les fées qui gênent les bucherons.
232003	Je vais pouvoir me remettre au boulot.
232004	Analyse féérique
232005	Collectez les ailes des fées.
232006	Faites votre rapport à Keta
232007	"C'est toujours un plaisir d'aider."
233001	Une mesure de vengeance
233002	Likhan est un tueur !
233003	Merci d'avoir vengé mon père.
233004	Encore un pas... et je vous tue !
233005	Qu'ai-je fait ? Noooon !
233006	Tuez Likhan le centaure dans la partie sud-ouest de la forêt.
233007	"Pour la Fédération !"
233008	Faites votre rapport à Serra au domaine abandonné.
234001	Ce satané pont
234002	Remettez les outils à Siravon au pont près de la Vallée Faevine.
234003	Grâce aux outils que vous m'avez rapportés, je vais enfin pouvoir me mettre au boulot.
234004	Balter
234005	Outils du pont
234006	Remettez les outils à Siravon au pont près de la Vallée Faevine.
234007	"Pour la Fédération !"
235001	Beaucoup de bruit pour des champignons
235002	"C'est un plaisir de vous aider."
235003	Ramassez des champignons nébuleux dans la Vallée Faevine.
235004	Remettez les champignons à Hemming au Campement de la Vallée Faevine.
236001	Pièces inconnues
236002	Allez reprendre les pièces du pont à ces saletés de bonnets-rouges !
236003	Merci !
236004	Pièces du pont
236005	Reprenez les pièces du pont aux bonnets-rouges.
236006	Remettez les pièces du pont à Niklas au Campement de la Vallée Faevine.
236007	"Pour la Fédération !"
237001	Frappe préventive
237002	Nous devons régler ce problème de fées déchaînées !
237003	C'est mieux comme ça, mais ça reste bien triste.
237004	Epée féerique
237005	Eliminez les fées à proximité du Camp de la Vallée Faevine et récupérez leurs épées
237006	Apportez les épées à Lillix.
237007	"J'honore leur mémoire."
238001	A la poursuite des gros chats
238002	Allez tuer quelques dents-de-sabre colossaux.
238003	Vous avez fait du très bon travail.
238004	Chassez les dents-de-sabre colossaux à proximité du Camp de la Vallée Faevine.
238005	"Je ne fais que mon devoir."
238006	Faites votre rapport à Teroz au Campement de la Vallée Faevine.
239001	L'orage est passé
239002	Ils apprécieront certainement les nouvelles.
239003	Merci de venir nous en faire part.
239004	"Remerciez la Fédération pour moi !"
239005	"Nous ferons ce que nous pourrons."
239006	Allez voir les fées à l'Étang des Fées
240001	Une pitié un peu brutale
240002	Ayez pitié.
240003	La corruption de leurs esprits est un crève-cœur.
240004	Corne de licorne
240005	Mettez fin aux souffrances des licornes sombres et des licornes sauvages et récupérez leurs cornes.
240006	Remettez les cornes de licorne à Aeir.
240007	"J'ai fait ce qui devait être fait."
241001	Une course pour Aron
241002	Allez parler à Nemir au Camp d'Aron.
241003	Merci de nous avoir aidés.
241004	"Je peux aider !"
241005	Allez voir Nemir au Camp d'Aron, à l'ouest.
242001	La dernière dispute
242002	S'il vous plaît, ramenez ma sœur !
242003	Oh, non... Jerelyn...!
242004	"Repose en paix..."
242005	Trouvez Jerelyn dans la forêt, au sud-ouest.
242006	Collier de Jerelyn
242007	Chassez les marchespores et les terrons fous jusqu'à ce que vous finissiez par trouver le collier de Jerelyn.
242008	Remettez le collier à Jessalin.
242009	"Mes condoléances."
243001	Chasse périlleuse
243002	Chassez les marchespores et les terrons pour récupérer leurs sceaux.
243003	Bien joué ! Vous avez fait vite !
243004	Sceaux corrompus
243005	Récupérez des sceaux sur les restes des marchespores et des terrons.
243006	Remettez les sceaux à Kadhim, du Camp d'Aron.
243007	"Pour la Fédération !"
244001	L'émissaire des fées
244002	Vous pourriez sauver la vie d'Himir !
244003	Bien joué !
244004	Commencer l'escorte.
244005	Merci !
244006	Téléportez-vous au Chemin boisé et escortez Himir sur le pont en toute sécurité.
244007	"J'ai fait mon devoir."
244008	Parlez à Nenuel.
244009	"Merci."
244010	Faites votre rapport à Lymei.
245001	Le fou dans la forêt
245002	Et dites-lui : "Pas d'excuses, cette fois."
245003	J'espère que vous pourrez m'aider.
245004	Lennert
245005	Outils de réparation du pont
245006	Allez remettre les outils de réparation du pont à Weldon, à la Palissade du Bûcheron.
245007	"Je suis ici pour aider !"
246001	Tenir les quotas
246002	Remettez le bois à Weldon.
246003	Ça fait un bon tas de bois. Merci.
246004	"Pour la Fédération !"
246005	Prélevez du bois de coupe sur les piles de grumes posées à proximité de la Palissade du Bûcheron.
246006	Allez remettre le bois de coupe à Weldon, à la Palissade du Bûcheron.
247001	Surplus de côtes
247002	Chassez les phacochères aux alentours de la Palissade du Bûcheron.
247003	Ça va nourrir pas mal de monde.
247004	Viande de phacochère
247005	Prélevez la viande des phacochères du coin.
247006	Allez remettre la viande à Audburn, à la Palissade du Bûcheron.
247007	"Rien d'autre ?"
248001	Viande conservée
248002	Utilisez le sel sur la viande pour la protéger.
248003	Nous avons de quoi faire un festin et approvisionner le cellier pour un moment.
248004	"Compris."
248005	Allez voir le centurion Verus à la Palissade du Bûcheron.
248006	"Pour la Fédération !"
248007	Utilisez le tonneau et le sel pour assainir la viande.
248008	Remettez la viande salée à Einna.
249001	Vers le sud
249002	Ces bruyantes, puantes fées jaunes ! Cette horrible et atroce vermine !
249003	Regardez, le passage à l'est est désormais sécurisé !
249004	Collier de fée
249005	Tuez des bonnets-rouges et des fées, puis prenez leurs colliers.
249006	Faites votre rapport à Keta
249007	"C'est toujours un plaisir d'aider."
250001	L'arbre que vous voyez derrière moi est l'Arbre des mondes.
250002	L'Arbre des mondes et la Tour de Shara constituent les fondations sur lesquelles repose ce monde.
250003	Merci de nous avoir aidés.
250004	"Comment puis-je vous aider ?"
250005	Allez voir Balter au domaine abandonné.
250021	En ce qui me concerne...
250022	J'aimerais que Zolyn trouve encore plus de raisons de rire en ce monde.
250023	La voir de loin me suffit amplement.
251001	Centaures, ni reproches
251002	Chassez les centaures et insurgés centaures des parages.
251003	Je vais pouvoir retourner chercher du bois.
251004	Crinière de centaure
251005	Chassez les centaures et les insurgés centaures pour récupérer leurs crinières
251006	Apportez les crinières à Balter.
251007	"{@gender:Ravi/Ravie} d'avoir pu vous aider !"
252001	Une mesure de vengeance
252002	Likhan est un tueur !
252003	Merci d'avoir vengé mon père.
252004	Encore un pas... et je vous tue !
252005	Qu'ai-je fait ? Noooon !
252006	Tuez Likhan le Centaure dans la partie sud-ouest de la Forêt féerique.
252007	"Pour la Fédération !"
252008	Faites votre rapport à Serra au domaine abandonné.
253001	Dentition
253002	Nous devons les détruire puis atteindre la cabine.
253003	Je me sens déjà plus en sécurité.
253004	Crocs de dent-de-sabre
253005	Chassez les dents-de-sabre furtifs et récupérez leurs crocs.
253006	Faites votre rapport à Reindal
253007	"Merci."
254001	Terron-toire
254002	Occupez-vous de ces terrons.
254003	Tuez des terrons sur le chemin de la Cabane de Maon.
254004	"Où se trouve Maon ?"
254005	Demandez à Phonon où se trouve son père.
254006	"Pour la Fédération !"
254007	Racontez à Maon l'histoire de Keta.
255001	Gros porc
255002	Prudence, ils contrôlent les animaux alentour.
255003	Bien joué !
255004	Tuez des phacochères longues-défenses.
255005	"Victoire à Valkyon !"
255006	Faites votre rapport à Maon.
256001	Perles familiales
256002	J'espère que vous les trouverez !
256003	Merci ! Je n'oublierai jamais votre aide !
256004	Perles de Phonon
256005	Reprenez les perles de Phonon aux porcelets.
256006	Donnez les perles à Phonon.
256007	"Victoire à Valkyon !"
257001	Beaucoup de bruit pour des champignons
257002	"C'est un plaisir de vous aider."
257003	Ramassez des champignons nébuleux.
257004	Rendez les champignons à Reindal.
258001	Ce satané pont
258002	Remettez les outils à Siravon au pont près de la Vallée Faevine.
258003	Grâce aux outils que vous m'avez rapportés, je vais enfin pouvoir me mettre au boulot.
258004	Reindal
258005	Outils du pont
258006	Remettez les outils à Siravon au pont près de la Vallée Faevine.
258007	"Pour la Fédération !"
259001	Pièces inconnues
259002	Allez reprendre les pièces du pont à ces saletés de centaures !
259003	Merci !
259004	Pièces du pont
259005	Reprenez les pièces du pont aux centaures.
259006	Remettez les pièces du pont à Niklas au Campement de la Vallée Faevine.
259007	"Pour la Fédération !"
260001	Frappe préventive
260002	Nous devons régler ce problème de fées déchaînées !
260003	C'est mieux comme ça, mais ça reste bien triste.
260004	Epée féerique
260005	Eliminez les fées à proximité du Camp de la Vallée Faevine et récupérez leurs épées
260006	Apporter les épées des fées furieuses à Aeir dans le Camp de la Vallée Faevine.
260007	"J'honore leur mémoire."
261001	A la poursuite des gros chats
261002	Dites à Volos que c'est moi qui vous envoie
261003	J'irai voir Teroz plus tard.
261004	Chassez les dents-de-sabre colossaux à proximité du Camp de la Vallée Faevine.
261005	"Je ne fais que mon devoir."
261006	Faites part à Volos du message de Teroz.
262001	L'orage est passé
262002	Ils apprécieront certainement les nouvelles.
262003	Merci de venir nous en faire part.
262004	"Remerciez la Fédération pour moi !"
262005	"Nous ferons ce que nous pourrons."
262006	"Cela n'arrivera plus."
262007	Allez voir les fées à l'Étang des Fées
263001	Une pitié un peu brutale
263002	Ayez pitié.
263003	La corruption de leurs esprits est un crève-cœur.
263004	Corne de licorne
263005	Mettez fin aux souffrances des licornes sombres et des licornes sauvages et récupérez leurs cornes.
263006	Remettez les cornes de licorne à Aeir.
263007	"J'ai fait ce qui devait être fait."
264001	Une course pour Aron
264002	Allez parler à Nemir au Camp d'Aron.
264003	Merci de nous avoir aidés.
264004	"Je peux aider !"
264005	Allez voir Nemir au Camp d'Aron, à l'ouest.
265001	Les arbres dramatiques
265002	Venez à bout des ghilliedhu bûcherons, mais gentillement.
265003	Quel dommage.
265004	Tuez des ghilliedhus bûcherons sur la route du Camp d'Aron.
265005	"Tout pour la forêt."
265006	Faites connaissance avec Nemir
266001	La dernière dispute
266002	S'il vous plaît, ramenez ma sœur !
266003	Oh, non... Jerelyn...!
266004	"Repose en paix..."
266005	Trouvez Jerelyn dans la forêt, au sud-ouest.
266006	Collier de Jerelyn
266007	Chassez les jalmaraks et les fées jusqu'à ce que vous finissiez par trouver le collier de Jerelyn.
266008	Remettez le collier à Jessalin.
266009	"Mes condoléances."
267001	Chasse périlleuse
267002	Chassez les marchespores et les terrons pour récupérer leurs sceaux.
267003	Bien joué ! Vous avez fait vite !
267004	Sceaux corrompus
267005	Récupérez des sceaux sur les restes des marchespores et des terrons.
267006	Remettez les sceaux à Kadhim, du Camp d'Aron.
267007	"Pour la Fédération !"
268001	L'émissaire des fées
268002	Vous pourriez sauver la vie d'Himir !
268003	Bien joué !
268004	Commencer l'escorte.
268005	Merci !
268006	Demandez à Lymei de vous téléporter au Chemin boisé et escortez Himir en sécurité de l'autre côté du pont.
268007	"J'ai fait mon devoir."
268008	Parlez à Nenuel.
268009	"Merci."
268010	Faites votre rapport à Lymei.
270001	Ordres d'élimination : dents-de-sabre (Guilde)
270002	Preuve de mort : dent-de-sabre
270003	"Au rapport !"
270004	Chassez les dents-de-sabre furtifs dans la Forêt féerique
270005	Faites votre rapport à Zandra, de Boquillon.
271001	(Guilde) Ordres d'élimination : centaures
271002	Preuve de mort : centaure
271003	"Pour la Fédération !"
271004	Eliminez les centaures dans la Forêt féerique.
271005	Une fois la mission accomplie, allez présenter votre rapport à Zandra de Boquillon.
272001	Rise of the Dead
272003	OK
272004	Gather the needed materials and craft yourself a Ancient Scroll!
272005	Return to XXX in YYY
273001	Secrets of Zuras
273003	OK
273004	Gather the needed materials and get a random reward chest!
273005	Return to XXX in YYY
277001	Nouveau riche
277002	Accepter les billets de la Fédération.
277003	Rencontrez {@linkcreature:60#9000} à Boquillon.
295001	Ordres d'élimination : dents-de-sabre
295002	Preuve de mort : dent-de-sabre
295003	"Au rapport !"
295004	Chassez les dents-de-sabre furtifs dans la Forêt féerique
295005	Faites votre rapport à Reindal à la Cabine de Maon.
296001	Ordres d'élimination : centaures
296002	Preuve de mort : centaure
296003	"Pour la Fédération !"
296004	Eliminez les centaures dans la Forêt féerique.
296005	Faites votre rapport à Balter à la Ferme abandonnée une fois la mission accomplie.
297001	Ordres d'élimination : licornes
297002	Preuve de mort : licorne
297003	"Pour la Fédération !"
297004	Tuez des licornes dans la Forêt féerique.
297005	Faites votre rapport à Aeir à l'Étang des Fées une fois la mission terminée.
301001	Soulèvement devan
301002	"C'est d'accord."
301003	"Entendu."
301004	Parlez à nouveau à Neacal.
301005	Vous hochez la tête.
301006	Le préfet Neacal affirme qu'il a quelque chose à vous dire au sujet des armes. Retournez lui parler.
301007	"Entendu."
301008	Retournez parler au préfet Neacal.
301009	Becailloux
301010	Éliminez les becailloux.
301011	"Merci."
301012	Allez trouver Chama à proximité du Camp de la digue, dans les Bois de l'oubli.
302001	Soulever le voile
302002	"C'est d'accord."
302003	"Entendu."
302004	Parlez à nouveau à Kamia.
302005	Battez en retraite pour le moment.
302006	Éliminez les bandits devans et sauvez Kantusa.
302007	Vous écoutez.
302008	Parlez à nouveau à Kantusa, que vous avez mise à l'abri du danger.
302009	"Entendu."
302010	Parlez à nouveau à Kantusa.
302011	"Entendu."
302012	Parlez à Kamia.
302013	Savez-vous ce qu'est cet endroit ?
302014	Ne croyez pas que cela finira ainsi... aaah&nbsp;!
302015	Tuez {@linkcreature:3#7#Dakanius}.
302016	Insigne des descendants
302017	Montrez à Kamia l'objet égaré par Dakanius.
302018	"Merci."
303001	Le village isolé
303002	Apparemment, il y a beaucoup à faire.
303003	"C'est d'accord."
303004	Informez-vous auprès de Dougal.
303005	Informez-vous auprès de Getty.
303006	Informez-vous auprès de Uriela.
303007	Parlez au commandant Samael.
303008	"Compris."
303009	"Entendu."
303010	Parlez à {@linkcreature:63#1160#Dougal}.
303011	"Entendu."
303012	Parlez à Adela, sur la Plateforme du pégase.
303013	"Entendu."
303014	Transmettez les salutations de Dougal à Ferus.
303015	"Entendu."
303016	Utilisez le téléportail pour vous rendre dans les Bois de l'oubli.
303017	"Entendu."
303018	Allez parler à Neacal dans le Camp de la digue, situé dans les Bois de l'oubli.
303019	"Entendu."
303020	Ramassez des orties aux fleurs bleues.&#xA[Appuyez sur la touche <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> pour ouvrir l'inventaire et faites un clic droit sur la faucille surannée pour cueillir plus vite.]
303021	Apportez les orties aux fleurs bleues à Neacal.
303022	"Entendu."
303023	Parlez à Getty, le gestionnaire d'inventaire.
303024	Servez-vous du parchemin de téléportation de Getty.<br><br>[Appuyez sur <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> pour ouvrir votre inventaire et faites un clic droit pour utiliser le "parchemin de téléportation de Getty".]
303025	Vous avez utilisé le parchemin de téléportation !
303026	"Entendu."
303027	Obtenez des informations auprès du magistrat.
303028	"Entendu."
303029	Parlez à Latton.
303030	Éliminez des dents-de-sabre furtifs.
303031	"Entendu."
303032	Emportez des orties aux fleurs bleues. Elles seront utiles au Camp de la digue. Ramassez des orties aux fleurs bleues.&#xA[Appuyez sur <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> pour ouvrir l'inventaire et faites un clic droit sur la faucille surannée pour cueillir plus vite.]
303033	Rapportez les orties aux fleurs bleues et le remède à Neacal.
303034	Vous lui donnez une tape amicale dans le dos.
303035	Administrez le remède au soldat blessé.
303036	Vous lui donnez une tape amicale dans le dos.
303037	Administrez également le remède à d'autres soldats blessés.
303038	"Merci."
303039	Parlez à la guide Uriela, devant le Quartier général de la Fédération Valkyon à Velika.
303040	Camp de la digue dans les Bois de l'oubli
303041	Vous avez rejoint le Camp de la digue, dans les Bois de l'oubli.
303042	Utilisez le parchemin de téléportation pour rejoindre le Camp de la digue, dans les Bois de l'oubli.&#xA[Appuyez sur <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> pour ouvrir votre inventaire et faites un clic droit pour utiliser le "parchemin de téléportation : Bois de l'oubli (Camp de la digue)".]
303043	"Entendu."
303044	Parlez au préfet Neacal dans le Camp de la digue des Bois de l'oubli.
303045	Éliminez des dents-de-sabre furtifs.
303046	"Entendu."
303047	Ramassez des orties aux fleurs bleues.&#xA[Appuyez sur la touche <img src='img://__Icon_KeyboardShape.Keyboard_I' width='18' height='18' vspace='-6'/> pour ouvrir l'inventaire et faites un clic droit sur la faucille surannée pour cueillir plus vite.]
303048	Apportez les orties aux fleurs bleues à Neacal.
303049	Orties aux fleurs bleues
303050	Administrez les orties aux fleurs bleues au soldat blessé.
303051	Vous lui donnez une tape amicale dans le dos.
303052	Orties aux fleurs bleues
303053	Administrez des orties aux fleurs bleues à d'autres soldats blessés.
303054	Vous lui donnez une tape amicale dans le dos.
303055	"Entendu."
303056	Faites votre rapport à Neacal.
304001	Trouvez le capitaine
304002	"Entendu."
304003	Retournez parler à Chama.
304004	Bandits devans
304005	Éliminez les {@linkcreature:3#300151#bandits devans}.
304006	"Entendu."
304007	Parlez à Chama.
304008	Bourses volées
304009	Éliminez les bandits devans tapis à l'intérieur et rapportez les bourses volées aux habitants de Crescentia.
304010	Remettez les bourses à Chama.
304011	"Entendu."
304012	Troupe d'assaut devane
304013	Vous en avez donc assez de vivre ?
304014	Aargh ! C'est... impossible...
304015	Vous voulez donc mourir, c'est ça ?
304016	Dakanius !
304017	Éliminez la {@linkcreature:3#13#troupe d'assaut devane}.
304018	"Entendu."
304019	Récupérez le coffre du marchand.
304020	Allez trouver Chama à proximité du Camp de la digue, dans les Bois de l'oubli.
304021	Éliminez les marchespores agités qui sévissent à l'entrée de Crescentia.
304022	Coffre du marchand
304023	Allez trouver Jodoc et faites un rapport sur les coffres du marchand.
304024	"Merci."
305001	En route pour le campement devan
305002	"C'est d'accord."
305003	"Entendu."
305004	Parlez à Justarius à l'entrée de Crescentia.
305005	Vous vous mettez en route.
305006	Là-bas, une tente blanche !
305007	Parlez au conscrit zélé puis suivez-le.<br><br>[Protégez le conscrit]
305008	"Merci."
305009	Parlez à Hendry.
306001	Rituel démoniaque
306002	"C'est d'accord."
306003	Entrée du Quartier général devan
306004	Quelqu'un arrive !
306005	Retrouvez l'endroit où se cachent les agents secrets.
306006	"Entendu."
306007	Parlez à Kamia, qui s'est manifestée.
306008	Détruisez les éclats de vortex dans le Campement devan.
306009	"Entendu."
306010	Parlez à Kamia, qui s'est cachée dans un buisson.
306011	Bandits devans
306012	Frayez-vous un chemin d'évasion en éliminant les bandits devans.
306013	"Entendu."
306014	Parlez à Kamia.
322001	L'argent de Foledus
322002	Que veulent faire les devans avec l'argent de la Fédération, de toute façon ?
322003	Je n'oublierai pas.
322004	Bourse
322005	Reprenez les bourses volées aux devans sur la Piste sanglante.
322006	Retournez voir Chama.
322007	"Certainement."
322008	Rendez les sacs à Foledus.
322009	Bourse
322010	Rendez les sacs d'argent à Foledus au Camp de la Digue
322011	"C'est un honneur de servir."
323001	Coffrez-moi tout ça !
323002	Sans mes marchandises, je ne suis plus rien !
323003	Merci. Vous me sauvez de la banqueroute.
323004	"Il est temps de trouver une nouvelle boutique."
323005	Rendez-vous au Repaire du bandit sur la Piste sanglante et cherchez les coffres contenant les objets volés.
323006	Rapportez les coffres à Foledus
324001	Ne tenir qu'à un fil
324002	J'ai besoin de ces fibres !
324003	Vous avez fait vite !
324004	"Merci beaucoup."
324005	Récupérez des fibres de verdra.
324006	Remettez le fil à Neacal, au Camp de la Digue
325001	Services d'escorte
325002	Je parie que la ville et les colporteurs vous en seraient reconnaissants.
325003	Les ravitaillements remontent bien plus le moral que vous ne pourriez l'imaginer.
325004	Commencer l'escorte.
325005	Merci ! Je n'aurais jamais réussi sans votre aide.
325006	Trouvez le colporteur le long de la route est et escortez-le à Crescentia.
325007	"Tout de suite."
325008	Parlez à Justarius, à l'entrée de Crescentia.
325009	"C'est un honneur de vous servir."
325010	Faites votre rapport à Corann, à Crescentia
327001	Fugue canine
327002	Allez parler d'Ohdi à Esedran, près du cimetière.
327003	Ohdi, mon tout petit !
327004	Cherchez Ohdi
327005	Parlez à Esedran près du cimetière de Berzerad.
327006	Corann
327007	Sac de friandises
327008	Trouvez Ohdi dans le cimetière de Berzerad.
327009	Récupérer Ohdi
327010	Ohdi
327011	Ohdi est dans le sac
327012	Ramenez Ohdi à Corann
327013	"Voici votre chien, monsieur."
328001	Le mort honoré
328002	Ohdi adore les os.
328003	Ça devrait l'occuper pour un moment.
328004	Os sacré
328005	Récupérez des os sacrés sur les morts-vivants du cimetière de Berzerad.
328006	Remettez les os à Corann
328007	"C'est un plaisir d'avoir pu aider."
329001	La menace devane
329002	J'ai entendu des choses flatteuses à votre sujet. Certaines sont peut-être même vraies.
329003	"Je viens pour aider."
329004	Faites votre rapport à Hendry au Poste de l'Avant-garde.
330001	Le cœur du problème
330002	De toute façon, je n'ai jamais eu grand-chose à faire des marchespores.
330003	Ça nous sera utile.
