90400	Common	Common	Archer	Piège paralysant IV			icon_skills.webtrap_tex
90500	Common	Common	Archer	Piège paralysant V			icon_skills.webtrap_tex
90600	Common	Common	Archer	Piège paralysant VI			icon_skills.webtrap_tex
90700	Common	Common	Archer	Piège paralysant VII			icon_skills.webtrap_tex
90800	Common	Common	Archer	Piège paralysant VIII			icon_skills.webtrap_tex
90900	Common	Common	Archer	Piège paralysant IX			icon_skills.webtrap_tex
100100	Common	Common	Archer	Piège étourdissant I			icon_skills.paralysistrap_tex
100200	Common	Common	Archer	Piège étourdissant II			icon_skills.paralysistrap_tex
100300	Common	Common	Archer	Piège étourdissant III			icon_skills.paralysistrap_tex
100400	Common	Common	Archer	Piège étourdissant IV			icon_skills.paralysistrap_tex
100500	Common	Common	Archer	Piège étourdissant V			icon_skills.paralysistrap_tex
110100	Common	Common	Archer	Piège empoisonné I			icon_skills.venomtrap_tex
110200	Common	Common	Archer	Piège empoisonné II			icon_skills.venomtrap_tex
110300	Common	Common	Archer	Piège empoisonné III			icon_skills.venomtrap_tex
110400	Common	Common	Archer	Piège empoisonné IV			icon_skills.venomtrap_tex
110500	Common	Common	Archer	Piège empoisonné V			icon_skills.venomtrap_tex
120100	Common	Common	Archer	Marque de Velik I			icon_skills.markingofarcher_tex
120200	Common	Common	Archer	Marque de Velik II			icon_skills.markingofarcher_tex
120300	Common	Common	Archer	Marque de Velik III			icon_skills.markingofarcher_tex
140100	Common	Common	Archer	Réaction I			icon_skills.risingattack_tex
140200	Common	Common	Archer	Réaction II			icon_skills.risingattack_tex
140300	Common	Common	Archer	Réaction III			icon_skills.risingattack_tex
140400	Common	Common	Archer	Réaction IV			icon_skills.risingattack_tex
140500	Common	Common	Archer	Réaction V			icon_skills.risingattack_tex
140600	Common	Common	Archer	Réaction VI			icon_skills.risingattack_tex
140700	Common	Common	Archer	Réaction VII			icon_skills.risingattack_tex
140800	Common	Common	Archer	Réaction VIII			icon_skills.risingattack_tex
140900	Common	Common	Archer	Réaction IX			icon_skills.risingattack_tex
141000	Common	Common	Archer	Réaction X			icon_skills.risingattack_tex
150100	Common	Common	Archer	Piège incendiaire I			icon_skills.explosiontrap_tex
150200	Common	Common	Archer	Piège incendiaire II			icon_skills.explosiontrap_tex
150300	Common	Common	Archer	Piège incendiaire III			icon_skills.explosiontrap_tex
150400	Common	Common	Archer	Piège incendiaire IV			icon_skills.explosiontrap_tex
150500	Common	Common	Archer	Piège incendiaire V			icon_skills.explosiontrap_tex
150600	Common	Common	Archer	Piège incendiaire VI			icon_skills.explosiontrap_tex
150700	Common	Common	Archer	Piège incendiaire VII			icon_skills.explosiontrap_tex
160100	Common	Common	Archer	Trait de rupture I			icon_skills.escapingattack_tex
160200	Common	Common	Archer	Trait de rupture II			icon_skills.escapingattack_tex
160300	Common	Common	Archer	Trait de rupture III			icon_skills.escapingattack_tex
160400	Common	Common	Archer	Trait de rupture IV			icon_skills.escapingattack_tex
160500	Common	Common	Archer	Trait de rupture V			icon_skills.escapingattack_tex
160600	Common	Common	Archer	Trait de rupture VI			icon_skills.escapingattack_tex
160700	Common	Common	Archer	Trait de rupture VII			icon_skills.escapingattack_tex
160800	Common	Common	Archer	Trait de rupture VIII			icon_skills.escapingattack_tex
160900	Common	Common	Archer	Trait de rupture IX			icon_skills.escapingattack_tex
161000	Common	Common	Archer	Trait de rupture X			icon_skills.escapingattack_tex
170100	Common	Common	Archer	Flèche de toile I			icon_skills.spiderarrow_tex
170200	Common	Common	Archer	Flèche de toile II			icon_skills.spiderarrow_tex
170300	Common	Common	Archer	Flèche de toile II			icon_skills.spiderarrow_tex
180100	Common	Common	Archer	Combat rapproché I			icon_skills.turningkick_tex
180200	Common	Common	Archer	Combat rapproché II			icon_skills.turningkick_tex
180300	Common	Common	Archer	Combat rapproché III			icon_skills.turningkick_tex
180400	Common	Common	Archer	Combat rapproché IV			icon_skills.turningkick_tex
180500	Common	Common	Archer	Combat rapproché V			icon_skills.turningkick_tex
180600	Common	Common	Archer	Combat rapproché VI			icon_skills.turningkick_tex
180700	Common	Common	Archer	Combat rapproché VII			icon_skills.turningkick_tex
180800	Common	Common	Archer	Combat rapproché VIII			icon_skills.turningkick_tex
180900	Common	Common	Archer	Combat rapproché IX			icon_skills.turningkick_tex
181000	Common	Common	Archer	Combat rapproché X			icon_skills.turningkick_tex
190100	Common	Common	Archer	Flèche empoisonnée I			icon_skills.venomarrow_tex
190200	Common	Common	Archer	Flèche empoisonnée II			icon_skills.venomarrow_tex
190300	Common	Common	Archer	Flèche empoisonnée III			icon_skills.venomarrow_tex
190400	Common	Common	Archer	Flèche empoisonnée IV			icon_skills.venomarrow_tex
190500	Common	Common	Archer	Flèche empoisonnée V			icon_skills.venomarrow_tex
190600	Common	Common	Archer	Flèche empoisonnée VI			icon_skills.venomarrow_tex
190700	Common	Common	Archer	Flèche empoisonnée VII			icon_skills.venomarrow_tex
190800	Common	Common	Archer	Flèche empoisonnée VIII			icon_skills.venomarrow_tex
200100	Common	Common	Archer	Flèche d'entrave I			icon_skills.contaningshot_tex
200200	Common	Common	Archer	Flèche d'entrave II			icon_skills.contaningshot_tex
210100	Common	Common	Archer	Œil de faucon I			icon_skills.focusstance_tex
210200	Common	Common	Archer	Œil de faucon II			icon_skills.focusstance_tex
220100	Common	Common	Archer	Salve I			icon_skills.chain_arrow
220200	Common	Common	Archer	Salve II			icon_skills.chain_arrow
220300	Common	Common	Archer	Salve III			icon_skills.chain_arrow
220400	Common	Common	Archer	Salve IV			icon_skills.chain_arrow
220500	Common	Common	Archer	Salve V			icon_skills.chain_arrow
220600	Common	Common	Archer	Salve VI			icon_skills.chain_arrow
220700	Common	Common	Archer	Salve VII			icon_skills.chain_arrow
220800	Common	Common	Archer	Salve VIII			icon_skills.chain_arrow
220900	Common	Common	Archer	Salve IX			icon_skills.chain_arrow
221000	Common	Common	Archer	Salve X			icon_skills.chain_arrow
221100	Common	Common	Archer	Salve XI			icon_skills.chain_arrow
230100	Common	Common	Archer	Piège assommant I			icon_skills.paralysistraparrow_tex
230200	Common	Common	Archer	Piège assommant II			icon_skills.paralysistraparrow_tex
230300	Common	Common	Archer	Piège assommant III			icon_skills.paralysistraparrow_tex
240100	Common	Common	Archer	Piège entravant I			icon_skills.webtraparrow_tex
240200	Common	Common	Archer	Piège entravant II			icon_skills.webtraparrow_tex
250100	Common	Common	Archer	Piège explosif I			icon_skills.explosiontraparrow_tex
250200	Common	Common	Archer	Piège explosif II			icon_skills.explosiontraparrow_tex
250300	Common	Common	Archer	Piège explosif III			icon_skills.explosiontraparrow_tex
250400	Common	Common	Archer	Piège explosif IV			icon_skills.explosiontraparrow_tex
250500	Common	Common	Archer	Piège explosif V			icon_skills.explosiontraparrow_tex
250600	Common	Common	Archer	Piège explosif VI			icon_skills.explosiontraparrow_tex
250700	Common	Common	Archer	Piège explosif VII			icon_skills.explosiontraparrow_tex
250800	Common	Common	Archer	Piège explosif VIII			icon_skills.explosiontraparrow_tex
250900	Common	Common	Archer	Piège explosif IX			icon_skills.explosiontraparrow_tex
251000	Common	Common	Archer	Piège explosif X			icon_skills.explosiontraparrow_tex
280100	Common	Common	Archer	Œil d'aigle I			icon_skills.focusstance_moveslow_tex
280200	Common	Common	Archer	Œil d'aigle II			icon_skills.focusstance_moveslow_tex
290100	Common	Common	Archer	Tir percutant			icon_skills.thunderdrake_tex
290200	Common	Common	Archer	Tir percutant II			icon_skills.thunderdrake_tex
290300	Common	Common	Archer	Tir percutant III			icon_skills.thunderdrake_tex
290400	Common	Common	Archer	Tir percutant IV			icon_skills.thunderdrake_tex
290500	Common	Common	Archer	Tir percutant V			icon_skills.thunderdrake_tex
290600	Common	Common	Archer	Tir percutant VI			icon_skills.thunderdrake_tex
290700	Common	Common	Archer	Tir percutant VII			icon_skills.thunderdrake_tex
290800	Common	Common	Archer	Tir percutant VIII			icon_skills.thunderdrake_tex
290900	Common	Common	Archer	Tir percutant IX			icon_skills.thunderdrake_tex
291000	Common	Common	Archer	Tir percutant X			icon_skills.thunderdrake_tex
310100	Common	Common	Archer	Ténacité			icon_skills.tenacity_tex
320100	Common	Common	Archer	Discernement des faiblesses I			icon_skills.weak_point_observed
320200	Common	Common	Archer	Discernement des faiblesses II			icon_skills.weak_point_observed
330100	Common	Common	Archer	Poursuite I			icon_skills.advancingleap_tex
340100	Common	Common	Archer	Marche du vent I			icon_skills.windwalk_tex
350100	Common	Common	Archer	Mélodie du vent I			icon_skills.breeze_tex
360100	Common	Common	Archer	Baliste de vent I			icon_skills.eyeoftyphoon_tex
10100	Common	Common	Berserker	Attaque combinée I			icon_skills.comboattack_tex
10200	Common	Common	Berserker	Attaque combinée II			icon_skills.comboattack_tex
10300	Common	Common	Berserker	Attaque combinée III			icon_skills.comboattack_tex
10400	Common	Common	Berserker	Attaque combinée IV			icon_skills.comboattack_tex
10500	Common	Common	Berserker	Attaque combinée V			icon_skills.comboattack_tex
10600	Common	Common	Berserker	Attaque combinée VI			icon_skills.comboattack_tex
10700	Common	Common	Berserker	Attaque combinée VII			icon_skills.comboattack_tex
10800	Common	Common	Berserker	Attaque combinée VIII			icon_skills.comboattack_tex
10900	Common	Common	Berserker	Attaque combinée IX			icon_skills.comboattack_tex
11000	Common	Common	Berserker	Attaque combinée X			icon_skills.comboattack_tex
11100	Common	Common	Berserker	Attaque combinée XI			icon_skills.comboattack_tex
11200	Common	Common	Berserker	Attaque combinée XII			icon_skills.comboattack_tex
20100	Common	Common	Berserker	Blocage frontal			icon_skills.weapondefence_tex
20200	Common	Common	Berserker	Blocage frontal II			icon_skills.weapondefence_tex
30100	Common	Common	Berserker	Frappe de tonnerre I			icon_skills.blastslash_tex
30200	Common	Common	Berserker	Frappe de tonnerre II			icon_skills.blastslash_tex
30300	Common	Common	Berserker	Frappe de tonnerre III			icon_skills.blastslash_tex
30400	Common	Common	Berserker	Frappe de tonnerre IV			icon_skills.blastslash_tex
30500	Common	Common	Berserker	Frappe de tonnerre V			icon_skills.blastslash_tex
30600	Common	Common	Berserker	Frappe de tonnerre VI			icon_skills.blastslash_tex
30700	Common	Common	Berserker	Frappe de tonnerre VII			icon_skills.blastslash_tex
30800	Common	Common	Berserker	Frappe de tonnerre VIII			icon_skills.blastslash_tex
30900	Common	Common	Berserker	Frappe de tonnerre IX			icon_skills.blastslash_tex
31000	Common	Common	Berserker	Frappe de tonnerre X			icon_skills.blastslash_tex
31100	Common	Common	Berserker	Frappe de tonnerre XI			icon_skills.blastslash_tex
40100	Common	Common	Berserker	Écrasement I			icon_skills.bash_tex
40200	Common	Common	Berserker	Écrasement II			icon_skills.bash_tex
40300	Common	Common	Berserker	Écrasement III			icon_skills.bash_tex
40400	Common	Common	Berserker	Écrasement IV			icon_skills.bash_tex
40500	Common	Common	Berserker	Écrasement V			icon_skills.bash_tex
40600	Common	Common	Berserker	Écrasement VI			icon_skills.bash_tex
40700	Common	Common	Berserker	Écrasement VII			icon_skills.bash_tex
40800	Common	Common	Berserker	Écrasement VIII			icon_skills.bash_tex
40900	Common	Common	Berserker	Écrasement IX			icon_skills.bash_tex
50100	Common	Common	Berserker	Célérité I			icon_skills.dash_tex
50200	Common	Common	Berserker	Célérité II			icon_skills.dash_tex
60100	Common	Common	Berserker	Frappe étourdissante I			icon_skills.turnback_tex
60130	Common	Common	Berserker	Frappe étourdissante I			icon_skills.turnback_tex
60200	Common	Common	Berserker	Frappe étourdissante II			icon_skills.turnback_tex
60230	Common	Common	Berserker	Frappe étourdissante II			icon_skills.turnback_tex
60300	Common	Common	Berserker	Frappe étourdissante III			icon_skills.turnback_tex
60330	Common	Common	Berserker	Frappe étourdissante III			icon_skills.turnback_tex
60400	Common	Common	Berserker	Frappe étourdissante IV			icon_skills.turnback_tex
60430	Common	Common	Berserker	Frappe étourdissante IV			icon_skills.turnback_tex
60500	Common	Common	Berserker	Frappe étourdissant II			icon_skills.turnback_tex
60530	Common	Common	Berserker	Frappe étourdissante V			icon_skills.turnback_tex
60600	Common	Common	Berserker	Frappe étourdissante VI			icon_skills.turnback_tex
60630	Common	Common	Berserker	Frappe étourdissante VI			icon_skills.turnback_tex
60700	Common	Common	Berserker	Frappe étourdissante VII			icon_skills.turnback_tex
60730	Common	Common	Berserker	Frappe étourdissante VII			icon_skills.turnback_tex
60800	Common	Common	Berserker	Frappe étourdissante VIII			icon_skills.turnback_tex
60830	Common	Common	Berserker	Frappe étourdissante VIII			icon_skills.turnback_tex
60900	Common	Common	Berserker	Frappe étourdissante IX			icon_skills.turnback_tex
60930	Common	Common	Berserker	Frappe étourdissante IX			icon_skills.turnback_tex
61000	Common	Common	Berserker	Frappe étourdissante X			icon_skills.turnback_tex
61030	Common	Common	Berserker	Frappe étourdissante X			icon_skills.turnback_tex
61100	Common	Common	Berserker	Frappe étourdissante XI			icon_skills.turnback_tex
61130	Common	Common	Berserker	Frappe étourdissante XI			icon_skills.turnback_tex
70100	Common	Common	Berserker	Cri moqueur			icon_skills.shockingshout_tex
80100	Common	Common	Berserker	Rage féroce I			icon_skills.berserk_tex
80200	Common	Common	Berserker	Rage féroce II			icon_skills.berserk_tex
80300	Common	Common	Berserker	Rage féroce III			icon_skills.berserk_tex
80400	Common	Common	Berserker	Rage féroce IV			icon_skills.berserk_tex
80500	Common	Common	Berserker	Rage féroce V			icon_skills.berserk_tex
80600	Common	Common	Berserker	Rage féroce VI			icon_skills.berserk_tex
100100	Common	Common	Berserker	Cyclone I			icon_skills.whirlwind_tex
100200	Common	Common	Berserker	Cyclone II			icon_skills.whirlwind_tex
100300	Common	Common	Berserker	Cyclone III			icon_skills.whirlwind_tex
100400	Common	Common	Berserker	Cyclone IV			icon_skills.whirlwind_tex
100500	Common	Common	Berserker	Cyclone V			icon_skills.whirlwind_tex
100600	Common	Common	Berserker	Cyclone VI			icon_skills.whirlwind_tex
100700	Common	Common	Berserker	Cyclone VII			icon_skills.whirlwind_tex
100800	Common	Common	Berserker	Cyclone VIII			icon_skills.whirlwind_tex
100900	Common	Common	Berserker	Cyclone IX			icon_skills.whirlwind_tex
101000	Common	Common	Berserker	Cyclone X			icon_skills.whirlwind_tex
101100	Common	Common	Berserker	Cyclone XI			icon_skills.whirlwind_tex
110100	Common	Common	Berserker	Frappe bondissante I			icon_skills.downattack_tex
110200	Common	Common	Berserker	Frappe bondissante II			icon_skills.downattack_tex
110300	Common	Common	Berserker	Frappe bondissante III			icon_skills.downattack_tex
110400	Common	Common	Berserker	Frappe bondissante IV			icon_skills.downattack_tex
110500	Common	Common	Berserker	Frappe bondissante V			icon_skills.downattack_tex
110600	Common	Common	Berserker	Frappe bondissante VI			icon_skills.downattack_tex
110700	Common	Common	Berserker	Frappe bondissante VII			icon_skills.downattack_tex
110800	Common	Common	Berserker	Frappe bondissante VIII			icon_skills.downattack_tex
120100	Common	Common	Berserker	Colère déchaînée I			icon_skills.vitalconversion_tex
120200	Common	Common	Berserker	Colère déchaînée II			icon_skills.vitalconversion_tex
120300	Common	Common	Berserker	Colère déchaînée III			icon_skills.vitalconversion_tex
120400	Common	Common	Berserker	Colère déchaînée IV			icon_skills.vitalconversion_tex
120500	Common	Common	Berserker	Colère déchaînée V			icon_skills.vitalconversion_tex
120600	Common	Common	Berserker	Colère déchaînée VI			icon_skills.vitalconversion_tex
120700	Common	Common	Berserker	Colère déchaînée VII			icon_skills.vitalconversion_tex
120800	Common	Common	Berserker	Colère déchaînée VIII			icon_skills.vitalconversion_tex
130100	Common	Common	Berserker	Réaction I			icon_skills.risingattack_tex
130200	Common	Common	Berserker	Réaction II			icon_skills.risingattack_tex
130300	Common	Common	Berserker	Réaction III			icon_skills.risingattack_tex
130400	Common	Common	Berserker	Réaction IV			icon_skills.risingattack_tex
130500	Common	Common	Berserker	Réaction V			icon_skills.risingattack_tex
130600	Common	Common	Berserker	Réaction VI			icon_skills.risingattack_tex
130700	Common	Common	Berserker	Réaction VII			icon_skills.risingattack_tex
130800	Common	Common	Berserker	Réaction VIII			icon_skills.risingattack_tex
130900	Common	Common	Berserker	Réaction IX			icon_skills.risingattack_tex
131000	Common	Common	Berserker	Réaction X			icon_skills.risingattack_tex
150100	Common	Common	Berserker	Coup vampirique I			icon_skills.vampiricstrike_tex
150200	Common	Common	Berserker	Coup vampirique II			icon_skills.vampiricstrike_tex
150300	Common	Common	Berserker	Coup vampirique III			icon_skills.vampiricstrike_tex
150400	Common	Common	Berserker	Coup vampirique IV			icon_skills.vampiricstrike_tex
150500	Common	Common	Berserker	Coup vampirique V			icon_skills.vampiricstrike_tex
150600	Common	Common	Berserker	Coup vampirique VI			icon_skills.vampiricstrike_tex
150700	Common	Common	Berserker	Coup vampirique VII			icon_skills.vampiricstrike_tex
150800	Common	Common	Berserker	Coup vampirique VIII			icon_skills.vampiricstrike_tex
150900	Common	Common	Berserker	Coup vampirique X			icon_skills.vampiricstrike_tex
151000	Common	Common	Berserker	Coup vampirique X			icon_skills.vampiricstrike_tex
160100	Common	Common	Berserker	Cri effrayant I			icon_skills.piercingshout_tex
160200	Common	Common	Berserker	Cri effrayant II			icon_skills.piercingshout_tex
160300	Common	Common	Berserker	Cri effrayant III			icon_skills.piercingshout_tex
160400	Common	Common	Berserker	Cri effrayant IV			icon_skills.piercingshout_tex
160410	Common	Common	Berserker	Cri effrayant IV			icon_skills.piercingshout_tex
160420	Common	Common	Berserker	Cri de colère I			icon_skills.roar_tex
180100	Common	Common	Berserker	Coup mortel I			icon_skills.soulstrike_tex
180130	Common	Common	Berserker	Coup mortel I			icon_skills.soulstrike_tex
180200	Common	Common	Berserker	Coup mortel II			icon_skills.soulstrike_tex
180230	Common	Common	Berserker	Coup mortel II			icon_skills.soulstrike_tex
180300	Common	Common	Berserker	Coup mortel III			icon_skills.soulstrike_tex
180330	Common	Common	Berserker	Coup mortel III			icon_skills.soulstrike_tex
180400	Common	Common	Berserker	Coup mortel IV			icon_skills.soulstrike_tex
180430	Common	Common	Berserker	Coup mortel IV			icon_skills.soulstrike_tex
180500	Common	Common	Berserker	Coup mortel V			icon_skills.soulstrike_tex
180530	Common	Common	Berserker	Coup mortel V			icon_skills.soulstrike_tex
180600	Common	Common	Berserker	Coup mortel VI			icon_skills.soulstrike_tex
180630	Common	Common	Berserker	Coup mortel VI			icon_skills.soulstrike_tex
190100	Common	Common	Berserker	Cri de triomphe I			icon_skills.tenacity_tex
190200	Common	Common	Berserker	Cri de triomphe II			icon_skills.tenacity_tex
190300	Common	Common	Berserker	Cri de triomphe III			icon_skills.tenacity_tex
200100	Common	Common	Berserker	Destin inéluctable I			icon_skills.murderousvent_tex
200200	Common	Common	Berserker	Destin inéluctable II			icon_skills.murderousvent_tex
210100	Common	Common	Berserker	Soif de sang I			icon_skills.fury_tex
210200	Common	Common	Berserker	Soif de sang II			icon_skills.fury_tex
240100	Common	Common	Berserker	Frappe évasive I			icon_skills.ribbreaker_tex
240105	Common	Common	Berserker	Frappe évasive I			icon_skills.ribbreaker_tex
240200	Common	Common	Berserker	Frappe évasive II			icon_skills.ribbreaker_tex
240205	Common	Common	Berserker	Frappe évasive II			icon_skills.ribbreaker_tex
250100	Common	Common	Berserker	Offensive foudroyante			icon_skills.sideslash_tex
250200	Common	Common	Berserker	Entaille croisée expéditive II			icon_skills.sideslash_tex
250300	Common	Common	Berserker	Entaille croisée expéditive III			icon_skills.sideslash_tex
250400	Common	Common	Berserker	Entaille croisée expéditive IV			icon_skills.sideslash_tex
250500	Common	Common	Berserker	Entaille croisée expéditive V			icon_skills.sideslash_tex
250600	Common	Common	Berserker	Entaille croisée expéditive VI			icon_skills.sideslash_tex
250700	Common	Common	Berserker	Entaille croisée expéditive VII			icon_skills.sideslash_tex
250800	Common	Common	Berserker	Entaille croisée expéditive VIII			icon_skills.sideslash_tex
250900	Common	Common	Berserker	Entaille croisée expéditive IX			icon_skills.sideslash_tex
260100	Common	Common	Berserker	Déchaînement d'énergie			icon_skills.throwaxe_tex
270100	Common	Common	Berserker	Incassable			icon_skills.selfbuff_tex
280100	Common	Common	Berserker	Intimidation			icon_skills.toughspirit_tex
290100	Common	Common	Berserker	Roulade			icon_skills.tumbling_tex
300100	Common	Common	Berserker	Riposte frontale			icon_skills.determinationofadvance_tex
310100	Common	Common	Berserker	Terrasser			icon_skills.assaultattack_tex
310200	Common	Common	Berserker	Terrasser II			icon_skills.assaultattack_tex
310300	Common	Common	Berserker	Terrasser III			icon_skills.assaultattack_tex
310400	Common	Common	Berserker	Terrasser IV			icon_skills.assaultattack_tex
310500	Common	Common	Berserker	Terrasser V			icon_skills.assaultattack_tex
310600	Common	Common	Berserker	Terrasser VI			icon_skills.assaultattack_tex
310700	Common	Common	Berserker	Terrasser VII			icon_skills.assaultattack_tex
310800	Common	Common	Berserker	Terrasser VIII			icon_skills.assaultattack_tex
310900	Common	Common	Berserker	Terrasser IX			icon_skills.assaultattack_tex
311000	Common	Common	Berserker	Terrasser X			icon_skills.assaultattack_tex
320100	Common	Common	Berserker	Frappe punitive			icon_skills.upperslashcombo_tex
330100	Common	Common	Berserker	Explosion de rage I			icon_skills.rage2_tex
340100	Common	Common	Berserker	Explosion de rage : main droite I			icon_skills.rageright_tex
350100	Common	Common	Berserker	Explosion de rage : main gauche I			icon_skills.rageleft_tex
360100	Common	Common	Berserker	Explosion de rage : à deux mains I			icon_skills.rageboth_tex
370100	Common	Common	Berserker	Explosion de rage : assaut farouche I			icon_skills.ragerush_tex
10100	Common	Common	Brawler	Direct I			icon_skills.comboattack01_tex
10101	Common	Common	Brawler	Direct I			icon_skills.comboattack02_tex
10102	Common	Common	Brawler	Direct I			icon_skills.comboattack03_tex
10103	Common	Common	Brawler	Direct I			icon_skills.comboattack04_tex
10200	Common	Common	Brawler	Direct II			icon_skills.comboattack01_tex
